ID,Title,Authors,ISBN13,Pages,Rating,Ratings_Count,Publisher,Publish_Date
2200,The Autobiography of SATAN (Authorized Edition),William A. Glasser,9781515097112,156,,,CreateSpace Publishing,07/17/2015
2201,The state of Missouri; an autobiography,Missouri. Commission to the Louisiana purchase exposition. from old catalog,2940024773819,,,,"[Columbia, Mo., Press of E.W. Stephens]",
2202,University Library of Autobiography: Including All the Great Autobiographies and the Autobiographical Data Left,the World's Famous Men and Women Vo,9781314534146,450,,,HardPress Publishing,06/24/2013
2203,Friends and Villains: An Autobiography,Tom Roberts,9780340411506,192,,,Hodder General Publishing Division,02/01/1988
2204,The Uses Of Autobiography,"Julia Swindells Homerton College, Cambridge.",9781135346294,227,,,Taylor &amp; Francis,03/18/2014
2205,"Life,Love & The Pursuit of Happiness: An Autobiography in Rythem",S. Kristopher Byrd,9781500862664,72,,,CreateSpace Publishing,10/03/2014
2206,Hermann Hesse's Fictions of the Self: Autobiography and the Confessional Imagination,Eugene L. Stelzig,9780691606316,360,,,Princeton University Press,07/14/2014
2207,Cinderella in Arabia: A Cross-Cultural Autobiography,Monika al-Amahani,9780595201167,536,3.3,3,"iUniverse, Incorporated",12/28/2001
2208,"Heart and Soul: The Emotional Autobiography of Melissa Bell, Alexandra Burke's Mother",Melissa Bell,9781782191421,260,,,"John Blake Publishing, Limited",06/01/2010
2209,Autobiography Of A Quack,Sten N Tennander,9780595406623,132,5.0,2,"iUniverse, Incorporated",08/01/2006
2210,"Story Of The Life Of Sir Walter Scott, Revised, With Additions, Incl. The Autobiography",Robert Chambers,9781298858207,154,,,Scholar Select,08/13/2015
2211,"Recollections of a long life, an autobiography",Theodore Ledyard Cuyler,2940017989029,,,,New York : The Baker &amp; Taylor ca,
2212,"Essays On Natural History, Chiefly Ornithology. With an Autobiography of the Author. 2Nd Ser: With a Continuation of the Autobiography",Charles Waterton,9781297879555,414,,,Sagwan Press,08/21/2015
2213,Autobiography of Andrew Dickson White ..,Andrew Dickson White,2940017595558,,,,"New York, The Century co.",
2214,Autobiography and Writings of George W. Taylor,George W. Tayor,9781445550060,76,,,Read Books Design,03/28/2010
2215,Autobiography and Personal Recollections of John B. Gough: With Twenty-six Years' Experience as ...,John Bartholomew Gough,2940026620074,,,,"Bill &amp; Heron; [etc., etc .]",
2216,"The Autobiography of Thomas Shepard the Celebrated Minister of Cambridge, N. E.",Nehemiah Adams Thomas Shepard,2940027397623,,,,Pierce and Parker,
2217,The Autobiography of Benjamin Franklin: With Notes and a Sketch of Franklin's Life from the ...,Benjamin Franklin,2940026646449,,,,"Houghton, Mifflin and company",
2218,There's Been A ... Life!: My Autobiography,Alex Norton,9781845029685,360,,,Black &amp; White Publishing,11/17/2014
2219,"Autobiographies Of A Lump Of Coal, A Grain Of Salt, A Drop Of Water, A Bit Of Old Iron, A Piece Of Flint",Annie Carey,9781297832475,172,,,Andesite Press,08/13/2015
2220,"Where He Leads, I Will Follow: An Autobiography",Rev Joseph J. Cuoco,9781490838922,76,,,"Nelson, Thomas, Inc.",08/12/2014
2221,Jackdaw Cake: An Autobiography,Norman Lewis,9781906011826,256,,,Eland Publishing Ltd,11/04/2013
2222,"Sergei Prokofiev: Autobiography, Articles, Reminiscences",S. Shlifstein,9780898751499,368,,,University Press of the Pacific,01/01/2000
2223,"Autobiography: The Life of Prince-Patriarch Vajiranana of Siam, 1860-1921",Prince Vajirananavarorasa,9780821403761,88,,,Ohio University Press,01/01/1979
2224,Lives in the Wilderness: Three Classic Indian Autobiographies. Jim Corbett: My India; Verrier Elwin: The Tribal World of Verrier Elwin; Si'Alim Ali: The Fall of a Sparrow,"Jim Corbett, Verrier Elwin, Salim Ali",9780195669787,860,,,"Oxford University Press, USA",01/15/2005
2225,"The Autobiography of Leigh Hunt, Vol. 1 of 3: With Reminiscences of Friends and Contemporaries (Classic Reprint)",Unknown Author,9781330106952,318,,,FB &amp;c Ltd,07/02/2015
2226,"Autobiography of Samuel S. Hildebrand, the Renowned Missouri bushwhacker ...: The Renowned ...",James W. Evans Samuel S. Hildebrand,2940017336403,,,,State Times Printing House,
2227,My Story: An Autobiography,B Alden Tinnin,9781591096917,158,,,CreateSpace,07/16/2003
2228,Ghana: Autobiography of Kwame Nkrumah,Kwame Nkrumah,9780717802944,320,,,"International Publishers Company, Incorporated",01/28/1989
2229,Pataki: An Autobiography,"George E. Pataki, Daniel Paisner",9780670873395,256,,,Penguin Publishing Group,06/01/1998
2230,"Marrying a Moustache; Or, an Autobiography. Being Passages from a Life Now Progressing in the City of Boston, an Interest in Which Is Not Excited Simp",Doutney T. Narcisse Mrs 1822-1907,9781314062717,254,,,HardPress Publishing,01/28/2013
2231,The Autobiography Of An Elderly Woman,Mary Heaton Vorse,9781599867588,152,,,Filiquarian Publishing,09/04/2007
2232,Drums of Memory: The Autobiography of Sir Stephen Hastings MC,Stephen Hastings,9780850528084,275,,,Pen &amp; Sword Books Limited,01/17/2002
2233,George Fox - An Autobiography,Fox George,9781595479686,268,,,NuVision Publications,08/17/2007
2234,Autobiography; a collection of the most instructive and amusing lives ever published,,2940029006103,,,,"London, Whittaker, Treacher, and Arnot, 1826-32 [v",
2235,Wings Field Autobiography,Charles Spence,9781414506975,,,,"Pavilion Press, Incorporated",02/28/2004
2236,Through the Eyes of the Enemy: The Autobiography of Stanislav Lunev,"Stanislav Lunev, Ira Winkler, Staanislov Lunev",9780895263902,177,5.0,1,"Regnery Publishing, Incorporated, An Eagle Publishing Company",07/01/1998
2237,Frederic Hill: An Autobiography of Fifty Years in Times of Reform - Scholar's Choice Edition,Constance Hill Frederic Hill,9781297290589,382,,,Scholar's Choice,02/19/2015
2238,The Autobiography of My Body,David Guy,9780452274532,336,,,Penguin Group (USA) Incorporated,07/01/1995
2239,Sonia Kovalevsky: Biography and Autobiography,Sofya Kovalevskaya,9781290995528,346,,,HardPress Publishing,01/28/2013
2240,Our Irish Theatre: A Chapter of Autobiography (Classic Reprint),Lady Gregory,9781330272428,334,,,FB &amp;c Ltd,06/05/2015
2241,The farmer boy who became a bishop; the autobiography of the Right Reverend Anson Rogers Graves,Anson Rogers Graves,2940018999027,,,,"Akron, O. : The New Werner company",
2242,Unended Quest: An Intellectual Autobiography,Karl R. Popper,9780203994252,328,,,Routledge,05/09/2002
2243,"Music Is My Life: Louis Armstrong, Autobiography, and American Jazz",Daniel Stein,9780472051809,360,,,University of Michigan Press,05/03/2012
2244,Science as Autobiography: The Troubled Life of Niels Jerne,"Thomas Söderqvist, David Mel Paul, Niels Kaj Jerne",9780300094411,400,,,Yale University Press,03/10/2003
2245,Home Ground: Southern Autobiography,J. Bill Berry,9780826208132,216,,,University of Missouri Press,12/01/1992
2246,How My Death Revealed the Secret to Life: An Autobiography,Edward Jones,9780984426928,134,,,"Ophadophalus Publishing Company, LLC",09/15/2014
2247,Sending My Heart Back Across the Years: Tradition and Innovation in Native American Autobiography,Hertha Dawn Wong,9780195069129,256,,,"Oxford University Press, USA",03/28/1992
2248,Climbing the Bookshelves: The Autobiography of Shirley Williams,Shirley Williams,9780748116126,,,,"Little, Brown Book Group",12/03/2009
2249,Field of Hope: An Inspiring Autobiography of a Lifetime of Overcoming Odds,"Brett Butler, Jerry B. Jenkins",9780785271444,256,,,"Nelson, Thomas, Inc.",07/28/1997
2250,The member : an autobiography,John Galt,2940020611207,,,,London : James Fraser,
2251,Die Erfindung Des Menschen / the Invention of the Individual : Die Autobiographik Des Fruhneuzeitlichen Humanismus Von Petrarca Bis Lipsius / Autobiography in Early Modern Humanism from Petrarch to Lipsius,Karl A. E. Enenkel,9783110193527,939,,,"De Gruyter, Walter, Inc.",06/30/2008
2252,Black Autobiography,Richard. Lebeaux,9780870231612,320,,,University of Massachusetts Press,12/30/1974
2253,The Log-Cabin Lady: An Anonymous Autobiography,Anonymous,9781502429827,26,,,CreateSpace Publishing,09/19/2014
2254,The Real McRae: The Autobiography of the People's Champion,Colin Mcrae,9780091880903,304,,,Random House UK,10/01/2001
2255,Epstein: An Autobiography,Jacob Epstein,9780405067075,294,,,"Ayer Company Publishers, Incorporated",06/28/1975
2256,A Toast to My Mother: An Autobiography,Alec Meleger,9780615523149,294,,,Ninalu Press,10/24/2011
2257,"Slot Machine, a Broken Test Tube: An Autobiography",Salvador Edward Edward Luria,9780465078318,,,,Basic Books,03/01/1985
2258,What I Have Lived,: An Autobiography,9780800708054,160,,,Baker Publishing Group,11/01/1976
2259,"John G. Paton, missionary to the New Hebrides: an autobiography - Scholar's Choice Edition","John Gibson Paton, James Paton",9781297027659,126,,,Scholar's Choice,02/15/2015
2260,Dig,"Grand, an Autobiography (Classic Reprint)",9781330122884,396,,,FB &amp;c Ltd,07/23/2015
2261,"Charles Francis Adams, 1835-1915: An Autobiography",Henry Cabot Lodge Charles Francis Adams,2940017936559,,,,Houghton Mifflin Harcourt,
2262,Theodore Roosevelt; an Autobiography,"Roosevelt, Theodore",2940011848933,,,,Quality Classics,11/30/2010
2263,Opening Up: My Autobiography,Mike Atherton,9781840328059,,,,"Ulverscroft Large Print Books, Ltd.",07/01/2003
2264,Wanderings of a Vagabond: An Autobiography (Classic Reprint),John Morris,9781330134511,500,,,FB &amp;c Ltd,07/02/2015
2265,Caribbean Autobiography: Cultural Identity and Self-Representation,Sandra Pouchet Paquet,2900299176944,,,,University of Chicago Press,01/28/2002
2266,Dawn Is Joyful: An Autobiography,Marlene Dawn Melnychuk,9781770694668,114,,,Word Alive Press,05/04/2012
2267,Nicanor of Athens: The Autobiography of an Unknown Citizen,O. F. Grazebrook,9781107642843,378,,,Cambridge University Press,12/19/2013
2268,Terry-Thomas . . . Tells Tales: An Autobiography,"Terry Thomas, Terry Daum",9780860516620,213,,,"Robson Books, Limited",10/01/1991
2269,Postcolonial Theory and Autobiography,David Huddart,9780415759014,208,,,Taylor &amp; Francis,10/26/2007
2270,An autobiography,Mary Howitt,2940017900680,,,,London W. Isbister,
2271,"Alton Locke, Tailor And Poet",Charles Kingsley,2940012482945,,,,New Century Books,04/26/2011
2272,The Autobiography of Gaius Petronius Merva: Soldier of Rome,George Saqqal,9781934805398,459,,,Third Millennium Publications,07/01/2010
2273,Seven And Nine Years Among The Camanches And Apaches: An Autobiography,"Edwin Eastman, Clark Johnson",9781296853433,336,,,Andesite Press,08/13/2015
2274,"Autobiography of A. C. Morehouse, an itinerant minister of the New York and New York east conferences of the Methodist Episcopal church",Alonzo Church Morehouse,2940028642838,,,,New York : Tibbals Book Co.,
2275,The Way of the Master (Special & Limited Edition): An Autobiography of a Boy Who Has Become a Living Legend,Kiew Kit Wong,9789834087968,924,,,Cosmos Internet Sdn Bhd,05/01/2015
2276,The Autobiography and Essays - Scholar's Choice Edition,Benjamin Franklin,9781297173585,248,,,Scholar's Choice,02/18/2015
2277,Richard Aldington: An Autobiography in Letters,Norman T. Gates,9780271028446,440,,,Penn State University Press,07/11/2008
2278,"The Autobiography of an American Communist: A Personal View of a Political Life, 1925-1975",Peggy Dennis,9780882080901,288,,,"Chicago Review Press, Incorporated",01/01/1977
2279,White Lightning: The Autobiography,Allan Donald,9780002188883,288,,,HarperCollins Publishers,01/28/1999
2280,Three Blue Crosses: The Autobiography of Dr. Norm Sterrie,Al Zdon,9780971194038,128,,,Moonlit Eagle Productions,01/30/2012
2281,Memoir of a Thinking Radish: An Autobiography,Peter Brian Medawar,9780192820839,224,,,"Oxford University Press, USA",03/03/1988
2282,Self & Others: Portrait as Autobiography,Aline Smithson,9781926856063,214,,,The Magenta Foundation,10/01/2015
2283,"Anthony Trollope: a classic collection of his novels (American Senator, Autobiography of Anthony Trollope, Ayala's Angel, Barchester Towers, Belton Estate, Bertrams, Can You Forgive Her? and more)",Anthony Trollope,2940012207586,,3.3,3,Milsap Publishers,03/04/2011
2284,"Contemporary Authors Autobiography Series, Volume 6",Adele Sarkissian,9780810345058,464,,,Gale Group,11/15/1987
2285,The Autobiography Of Cockney Tom,Thomas Bastard,9781409955498,88,,,Dodo Press,12/19/2008
2286,Life of Thurlow Weed including his autobiography and a memoir ..,Thurlow Weed,2940021209359,,,,"[Boston, New York, Houghton, Mifflin and company; etc., etc.",
2287,"Autobiography, a Collection of the Most Instructive and Amusing Lives Ever Published Volume 4",Hardpress,9781314130201,374,,,HardPress Publishing,01/28/2013
2288,Selected Twentieth Century Anglo-Irish Autobiographies: Theory and Patterns of Self-Representation,Johannes Wally,9783631516058,196,,,"Lang, Peter Publishing, Incorporated",03/18/2004
2289,Twenty Years on the Lecture Platform: An Autobiography (Classic Reprint),James Hedley,9781331591863,248,,,FB &amp;c Ltd,07/17/2015
2290,Finding a Soul: A Spiritual Autobiography (Classic Reprint),E. E. Everest,9781330741030,146,,,FB &amp;c Ltd,07/05/2015
2291,Autobiography of Madame Guyon Volume 2,Guyon Jeanne Marie Bouvier D. 1648-1717,9781314130829,362,,,HardPress Publishing,01/28/2013
2292,The Autobiography Box: A Step-,-Step Kit for Examining the Life Worth Living,9780811826730,160,,,Chronicle Books LLC,07/01/2000
2293,"Thirty Years a Slave: From Bondage to Freedom, The Institution of Slavery as Seen on the Plantation and in the Home of the Planter, Autobiography of Louis Hughes",Louis Hughes,9781500457853,68,4.5,2,CreateSpace Publishing,07/09/2014
2294,The Black Sheep : The Autobiography of a Paraplegic,Ray Burt,9781742983363,,,,Sid Harta Publishers,08/01/2013
2295,The autobiography of an individualist,James Octavius Fagan,2940017651162,,,,Boston and New York : Houghton Mifflin company,
2296,Picasso: Art as Autobiography,"Mary Mathewsss Gedo, Gedo, Mary M. Gedo",9780226284835,288,5.0,1,University of Chicago Press,11/01/1982
2297,Nobody's Son: Autobiography,Mirko Marzec,9781434331014,304,,,AuthorHouse,11/28/2007
2298,"Oneida Community: An Autobiography, 1851-1876",Constance Noyes Robertson,9780815600695,364,,,Syracuse University Press,01/01/1970
2299,"Pioneering the West, 1846 to 1878 : Major Howard Egan's diary : also thrilling experiences of pre-frontier life among Indians, their traits, civil and savage, and part of autobiography, inter-related to his father's",Howard Egan,2940023197487,,,,"Richmond, Utah : H.R. Egan Estate",
2300,"My Life, An Attempt at Autobiography",Leon Trotsky,2940026844593,,,,New York; Charles Schribner s Sons,
2301,The Rise of the Chinese Communist Party; the Autobiography of Chang Kuo-Tao,Kuo-tao Chang,9780700600724,,,,University Press of Kansas,01/01/1971
2302,Autobiography of Benjamin Franklin: With Introduction and Notes,Benjamin Franklin,2940026646524,,,,The Macmillan co.,
2303,Up from Slavery: An Autobiography - Scholar's Choice Edition,Booker T. Washington,9781295966271,348,,,Scholar's Choice,02/08/2015
2304,CliffsNotes on Malcolm X's The Autobiography of Malcolm X,"Ray Shepard, Ray (Ed.) Shepard",9780822008026,72,,,Houghton Mifflin Harcourt,12/18/1973
2305,The Beverly Hill Suppe Club (Where the Stars Came to Hang Out) An Autobiography of My Teenage Years in Beverly Hills,Robert Allen Jenkins,2940152049299,,,,Robert Allen Jenkins,07/20/2015
2306,"Essays on natural history, chiefly ornithology. With an autobiography of the author. 2nd ser ...",Charles Waterton,2940024048740,,,,,
2307,Two Lives Had I - One Was a Drag!: An Autobiography,Tom Devlin,9780533117055,,,,"Vantage Press, Inc.",06/01/1996
2308,Paekpom Ilchi: The Autobiography of Kim Ku,Jongsoo Lee,9780761816850,464,,,University Press of America,10/28/2000
2309,Autobiography of Seventy Years,George Frisbie Hoar,2940026700813,,,,C. Scribner's Sons,
2310,Billy Whiskers : The Autobiography of a Goat (Illustrated),Frances Trego Montgomery,9781300643128,,5.0,1,Lulu.com,03/04/2013
2311,"Queen Vashti: The Autobiography of a Guernsey cow : her Owners, Companions, Caretakers, Ancestors and Descendants",A J Philips,9781296806149,396,,,Andesite Press,08/12/2015
2312,Rudolf Steiner: An Autobiography,Rudolf Steiner,9780833435019,541,,,"SteinerBooks, Incorporated",01/28/1977
