#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.ID
#foreign_key_rtable=rtable.ID
_id,ltable.ID,rtable.ID,ltable.address,ltable.name,ltable.phone,ltable.zip,rtable.address,rtable.name,rtable.phone,rtable.zip
6775,4618,2754,"449 State St Ste 2G, Madison",Wasabi Japanese Restaurant,(608) 255-5020,53703,401 E Washington Ave,Bellini Italian Restaurant,(608) 250-0097,53703
6776,4618,2796,"449 State St Ste 2G, Madison",Wasabi Japanese Restaurant,(608) 255-5020,53703,151 W Gorham St,Vientiane Palace Restaurant,(608) 255-2848,53703
6777,4618,3005,"449 State St Ste 2G, Madison",Wasabi Japanese Restaurant,(608) 255-5020,53703,1146 Williamson St,Lao Laan-Xang Restaurant,(608) 280-0104,53703
6778,4618,3208,"449 State St Ste 2G, Madison",Wasabi Japanese Restaurant,(608) 255-5020,53703,600 Williamson StSte M,Bandung Indonesian Restaurant,(608) 255-6910,53703
6779,4621,2624,"5000 N. Sherman Ave., Madison",Cherokee Country Club,(608) 249-1000,53704,1025 N Sherman Ave,Esquire Club,(608) 249-0193,53704
6780,4621,2933,"5000 N. Sherman Ave., Madison",Cherokee Country Club,(608) 249-1000,53704,2147 E Springs Dr,Cracker Barrel Old Country Store,(608) 242-0560,53704
6781,4621,3034,"5000 N. Sherman Ave., Madison",Cherokee Country Club,(608) 249-1000,53704,5901 Hwy 51,Country Pride Restaurant,(608) 246-3532,53704
6782,4629,2711,6220 Nesbitt Rd Ste B,Pancake Cafe,(608) 204-7040,53719,724 S Gammon Rd,Pancake Cafe,(608) 819-6865,53719
6783,4640,2408,"6644 Odana Rd, Madison",La Mestiza,(608) 826-0178,53719,6644 Odana Rd,La Mestiza,(608) 826-0178,53719
6784,4651,2576,"112 E Mifflin St, Madison",Gotham New York Bagels & Eats,(608) 467-7642,53703,112 E Mifflin St,Gotham Bagels,(608) 467-7642,53704
6785,4662,2410,"6119 Odana Rd, Madison",Nile Mediterranean Cuisine,(608) 274-1788,53719,6119 Odana Rd,The Nile,(608) 274-1788,53719
6786,4673,2507,"401 E Washington Ave, Madison",Bellini,(608) 250-0097,53703,701 E Washington Ave,The Brass Ring,(608) 256-9359,53703
6787,4673,2541,"401 E Washington Ave, Madison",Bellini,(608) 250-0097,53703,605 E Washington Ave,Blair Street BBQ & Catering,(608) 251-1000,53703
6788,4673,2754,"401 E Washington Ave, Madison",Bellini,(608) 250-0097,53703,401 E Washington Ave,Bellini Italian Restaurant,(608) 250-0097,53703
6789,4673,2820,"401 E Washington Ave, Madison",Bellini,(608) 250-0097,53703,829 E Washington Ave,Julep,(608) 237-1904,53703
6790,4674,2506,"1 S Pinckney Street, Madison",Graze,(608) 251-2700,53703,1 S Pinckney St,L’Etoile,(608) 251-0500,53703
6791,4674,2817,"1 S Pinckney Street, Madison",Graze,(608) 251-2700,53703,1 S Pinckney St,Graze,(608) 251-2700,53703
6792,4685,2546,"670 N Midvale Blvd, Madison",Pasqual's,(608) 663-8226,53705,750 N Midvale Blvd,Fleming’s Prime Steakhouse & Wine Bar,(608) 233-9550,53705
6793,4685,2619,"670 N Midvale Blvd, Madison",Pasqual's,(608) 663-8226,53705,"Hilldale Mall702 N Midvale Blvd, Ste 58A",Pasqual’s,(608) 663-8226,53705
6794,4696,2554,"201 W Gorham St, Madison",AJ Bombers,(608) 305-4474,53703,201 W Gorham St,AJ Bombers,(608) 305-4474,53703
6795,4707,2415,"4222 E Towne Blvd, Madison",Takumi Japanese Restaurant,(608) 663-3899,53704,4222 E Towne Blvd,Takumi Japanese Restaurant,(608) 663-3899,53704
6796,4707,2512,"4222 E Towne Blvd, Madison",Takumi Japanese Restaurant,(608) 663-3899,53704,1707 Thierer Rd,Maharaja Restaurant,(608) 246-8525,53704
6797,4707,2670,"4222 E Towne Blvd, Madison",Takumi Japanese Restaurant,(608) 663-3899,53704,89 E Towne Mall,Sarku Japan,(608) 243-8686,53704
6798,4707,2760,"4222 E Towne Blvd, Madison",Takumi Japanese Restaurant,(608) 663-3899,53704,1707 Theirer Rd,Maharana Indian Restaurant,(608) 246-8525,53704
6799,4707,2763,"4222 E Towne Blvd, Madison",Takumi Japanese Restaurant,(608) 663-3899,53704,1201 N Sherman Ave,Northside Family Restaurant,(608) 244-5663,53704
6800,4707,2833,"4222 E Towne Blvd, Madison",Takumi Japanese Restaurant,(608) 663-3899,53704,3555 E Washington Ave,Pedro’s Mexican Restaurante,(608) 241-8110,53704
6801,4707,2848,"4222 E Towne Blvd, Madison",Takumi Japanese Restaurant,(608) 663-3899,53704,2702 Shopko Dr,Plata’s Restaurant at Bridges Golf Course,(608) 244-1822,53704
6802,4707,2909,"4222 E Towne Blvd, Madison",Takumi Japanese Restaurant,(608) 663-3899,53704,4863 Hayes Rd,Perkins Restaurant & Bakery,(608) 241-9123,53704
6803,4707,2929,"4222 E Towne Blvd, Madison",Takumi Japanese Restaurant,(608) 663-3899,53704,4320 E Towne Blvd,Olive Garden Italian Restaurant,(608) 249-0340,53704
6804,4707,3034,"4222 E Towne Blvd, Madison",Takumi Japanese Restaurant,(608) 663-3899,53704,5901 Hwy 51,Country Pride Restaurant,(608) 246-3532,53704
6805,4718,1124,"117 Martin Luther King Blvd, Madison",Dlux,(608) 467-3130,53703,2717 Martin Luther King Junior Blvd,Elaine’s Kitchen,(214) 565-1008,75215
6806,4718,2436,"117 Martin Luther King Blvd, Madison",Dlux,(608) 467-3130,53703,111 Martin Luther King Jr Blvd,Francesca’s Al Lago,(608) 255-6000,53703
6807,4718,2539,"117 Martin Luther King Blvd, Madison",Dlux,(608) 467-3130,53703,117 Martin Luther King Jr Blvd,DLUX,(608) 467-3130,53703
6808,4718,2641,"117 Martin Luther King Blvd, Madison",Dlux,(608) 467-3130,53703,Martin Luther King Blvd,Melted,(608) 284-8738,53703
6809,4718,2840,"117 Martin Luther King Blvd, Madison",Dlux,(608) 467-3130,53703,116 Martin Luther King Jr Blvd,Milio’s Sandwiches,(608) 819-7827,53703
6810,4729,2543,"751 N High Point Rd, Madison",Oliva,(608) 831-7776,53717,751 N High Point Rd,Oliva,(608) 831-7776,53717
6811,4729,2582,"751 N High Point Rd, Madison",Oliva,(608) 831-7776,53717,721 N High Point Rd,New Seoul Korean,(608) 829-3331,53717
6812,4740,2618,"900 S Park St, Madison",Famous Dave's,(608) 286-9400,53715,900 S Park St,Famous Dave’s,(608) 286-9400,53715
6813,4751,2963,"6754 Odana Rd, Madison",Saigon Noodle,(608) 827-9120,53719,5957 Mckee RdSte 3,Thai Noodles,(608) 270-9527,53719
6814,4751,3210,"6754 Odana Rd, Madison",Saigon Noodle,(608) 827-9120,53719,6754 Odana Rd,Saigon Noodles,(608) 827-9120,53719
6815,4762,2572,"128 E Wilson St, Madison",Osteria Papavero,(608) 255-8376,53703,128 E Wilson St,Osteria Papavero,(608) 255-8376,53703
6816,4773,2385,"789 University Ave, Madison",Buffalo Wild Wings,(608) 255-9464,53703,3519 University Ave,Curry in the Box,(608) 238-1900,53705
6817,4773,2457,"789 University Ave, Madison",Buffalo Wild Wings,(608) 255-9464,53703,2739 University Ave,Wings Over Madison,(608) 467-3300,53705
6818,4773,2602,"789 University Ave, Madison",Buffalo Wild Wings,(608) 255-9464,53703,529 University Ave,Vintage Spirits & Grill,(608) 250-0700,53703
6819,4773,2653,"789 University Ave, Madison",Buffalo Wild Wings,(608) 255-9464,53703,789 University Avenue,Buffalo Wild Wings,(608) 255-9464,53715
6820,4784,2578,"707 S. Gammon Rd, Madison",Harold's Chicken Shack,(608) 819-8010,53719,707 S Gammon Rd,Harold’s Chicken,(608) 819-8010,53719
6821,4785,3194,"108 King St., Madison",43 North,(608) 255-4343,53703,108 King St,43 North,(608) 255-4343,53703
6822,4796,2645,"6816 Odana Rd, Madison",The Melting Pot,(608) 833-5676,53719,6816 Odana Rd,The Melting Pot,(608) 833-5676,53719
6823,4796,2955,"6816 Odana Rd, Madison",The Melting Pot,(608) 833-5676,53719,6317 McKee Rd,The Flying Hound Alehouse,(608) 310-4422,53719
6824,4807,2455,"1605 Linden Dr, Madison",Babcock Hall Dairy Store,(608) 262-3045,53706,1605 Linden Dr,Babcock Hall Dairy Store,(608) 262-3045,53706
6825,4818,2450,"923 Williamson St., Madison",Umami Ramen & Dumpling Bar,(608) 819-6319,53703,317 N Frances St,Dotty Dumpling’s Dowry,(608) 259-0000,53703
6826,4818,2639,"923 Williamson St., Madison",Umami Ramen & Dumpling Bar,(608) 819-6319,53703,1353 Williamson St,Ha Long Bay Vietnamese & Thai Bistro,(608) 255-2868,53703
6827,4818,2950,"923 Williamson St., Madison",Umami Ramen & Dumpling Bar,(608) 819-6319,53703,923 Williamson St,Umami Ramen & Dumpling Bar,(608) 819-6319,53703
6828,4829,2594,"2229 S. Stoughton Rd., Madison",Habanero's Mexican Grill,(608) 223-9222,53716,2229 S Stoughton Rd,Habanero’s Mexican Grill,(608) 223-9222,53714
6829,4829,2648,"2229 S. Stoughton Rd., Madison",Habanero's Mexican Grill,(608) 223-9222,53716,4426 E Buckeye Rd,Cuco’s Mexican Restaurant,(608) 571-6530,53716
6830,4829,3096,"2229 S. Stoughton Rd., Madison",Habanero's Mexican Grill,(608) 223-9222,53716,5805 Monona Dr,Silver Eagle Bar & Grill,(608) 222-2843,53716
6831,4830,2937,8390 Market St,Johnny's Italian Steakhouse,(608) 831-3705,53562,6625 Century Ave,1847 At the Stamm House,(608) 203-9430,53562
6832,4830,2966,8390 Market St,Johnny's Italian Steakhouse,(608) 831-3705,53562,8390 Market St,Johnny’s Italian Steakhouse,(608) 831-3705,53562
6833,4830,2984,8390 Market St,Johnny's Italian Steakhouse,(608) 831-3705,53562,2259 Deming Way,Quaker Steak & Lube,(608) 831-5823,53562
6834,4830,3070,8390 Market St,Johnny's Italian Steakhouse,(608) 831-3705,53562,142 Market St,Aranda’s,(608) 842-0683,53532
6835,4830,3082,8390 Market St,Johnny's Italian Steakhouse,(608) 831-3705,53562,2137 Deming Way,Ruth’s Chris Steak House,(608) 828-7884,53562
6836,4831,2782,"232 E. Olin Ave., Madison",Wonder Bar Steakhouse,(608) 256-9430,53713,232 E Olin Ave,The Coliseum Bar & Banquet,(608) 251-2434,53713
6837,4831,3172,"232 E. Olin Ave., Madison",Wonder Bar Steakhouse,(608) 256-9430,53713,222 E Olin Ave,Wonder Bar Steakhouse,(608) 256-9430,53713
6838,4832,2387,"1128 E Washington Ave, Madison",Avenue Bar,(608) 257-6877,53703,1128 E Washington Ave,Avenue Club and the Bubble Up Bar,(608) 257-6877,53703
6839,4832,2663,"1128 E Washington Ave, Madison",Avenue Bar,(608) 257-6877,53703,4628 E Washington Ave,Chipotle Mexican Grill,(608) 242-7334,53704
6840,4832,2914,"1128 E Washington Ave, Madison",Avenue Bar,(608) 257-6877,53703,4128 E Washington Ave,Topper’s Pizza,(608) 246-0066,53704
6841,4833,2387,"517 State St., Madison",Five Guys Burgers and Fries,(608) 255-2520,53703,1128 E Washington Ave,Avenue Club and the Bubble Up Bar,(608) 257-6877,53703
6842,4833,2667,"517 State St., Madison",Five Guys Burgers and Fries,(608) 255-2520,53703,517 State St,Five Guys Burgers and Fries,(608) 255-2520,53703
6843,4833,2748,"517 State St., Madison",Five Guys Burgers and Fries,(608) 255-2520,53703,540 University Ave,Erbert and Gerbert’s,(608) 467-7309,53703
6844,4833,2756,"517 State St., Madison",Five Guys Burgers and Fries,(608) 255-2520,53703,319 W Gorham St,Chasers Bar and Grille,(608) 512-0501,53703
6845,4834,2761,"227 State St, Madison",Fresco,(608) 663-7374,53703,227 State St,Fresco,(608) 663-7374,53703
6846,4835,2906,2227 Parmenter St,Three Sisters' Inn,(608) 831-3773,53562,1902 Parmenter St,The Free House Pub,(608) 831-5000,53562
6847,4835,2970,2227 Parmenter St,Three Sisters' Inn,(608) 831-3773,53562,1828 Parmenter St,Villa Dolce,(608) 833-0033,53562
6848,4835,2997,2227 Parmenter St,Three Sisters' Inn,(608) 831-3773,53562,2227 Parmenter St,Three Sisters Old Town Inn,(608) 831-3773,53562
6849,4835,3075,2227 Parmenter St,Three Sisters' Inn,(608) 831-3773,53562,2906 Parmenter St,Culver’s,(608) 836-5577,53562
6850,4835,3167,2227 Parmenter St,Three Sisters' Inn,(608) 831-3773,53562,1920 Parmenter St,Roman Candle Pizzeria,(608) 831-7777,53562
6851,4836,2389,"20 W. Mifflin, Madison",Cooper's Tavern,(608) 256-1600,53703,703 E Johnson St,The Caribou Tavern,(608) 257-5993,53703
6852,4836,2439,"20 W. Mifflin, Madison",Cooper's Tavern,(608) 256-1600,53703,131 E Mifflin St,Heritage Tavern,(608) 283-9500,53703
6853,4836,2523,"20 W. Mifflin, Madison",Cooper's Tavern,(608) 256-1600,53703,319 N Henry St,The Plaza Tavern,(608) 255-6592,53703
6854,4836,2781,"20 W. Mifflin, Madison",Cooper's Tavern,(608) 256-1600,53703,627 W Main St,Main Depot Tavern,(608) 257-3100,53703
6855,4836,2866,"20 W. Mifflin, Madison",Cooper's Tavern,(608) 256-1600,53703,406 N Frances St,Red Shed Tavern,(608) 256-2214,53703
6856,4836,2883,"20 W. Mifflin, Madison",Cooper's Tavern,(608) 256-1600,53703,20 W Mifflin St,The Cooper’s Tavern,(608) 256-1600,53703
6857,4836,2972,"20 W. Mifflin, Madison",Cooper's Tavern,(608) 256-1600,53703,1524 Williamson St,Mickey’s Tavern,(608) 251-9964,53703
6858,4837,2984,2229 Deming Way,Abuelo's,(608) 831-0739,53562,2259 Deming Way,Quaker Steak & Lube,(608) 831-5823,53562
6859,4837,2993,2229 Deming Way,Abuelo's,(608) 831-0739,53562,2229 Deming Way,Abuelo’s,(608) 831-0739,53562
6860,4837,3082,2229 Deming Way,Abuelo's,(608) 831-0739,53562,2137 Deming Way,Ruth’s Chris Steak House,(608) 828-7884,53562
6861,4837,3103,2229 Deming Way,Abuelo's,(608) 831-0739,53562,2237 Deming Way,P.F. Chang’s,(608) 831-2488,53562
6862,4837,3109,2229 Deming Way,Abuelo's,(608) 831-0739,53562,2177 Deming Way,Which Wich,(608) 836-9424,53562
6863,4837,3140,2229 Deming Way,Abuelo's,(608) 831-0739,53562,1611 Deming Way,Tanner’s Bar and Grill,(608) 833-7711,53562
6864,4838,3217,"2105 Sherman Ave, Madison",Banzo,(608) 441-2002,53704,2105 Sherman Ave,Banzo,(608) 441-2002,53704
6865,4840,2568,"2535 University Ave, Madison",Blue Moon Bar & Grill,(608) 233-0441,53705,Hilldale Shopping Center538 N Midvale Blvd,Flat Top Grill,(608) 236-0500,53705
6866,4840,2710,"2535 University Ave, Madison",Blue Moon Bar & Grill,(608) 233-0441,53705,4000 University Ave,Chipotle Mexican Grill,(608) 233-4305,53705
6867,4840,2737,"2535 University Ave, Madison",Blue Moon Bar & Grill,(608) 233-0441,53705,785 University Ave,Madison Cuisine,(608) 906-8888,53715
6868,4840,2753,"2535 University Ave, Madison",Blue Moon Bar & Grill,(608) 233-0441,53705,3256 University Ave,Panchero’s Mexican Grill,(608) 238-3899,53705
6869,4840,2825,"2535 University Ave, Madison",Blue Moon Bar & Grill,(608) 233-0441,53705,6650 Mineral Point Rd,Qdoba Mexican Grill,(608) 827-7720,53705
6870,4840,2959,"2535 University Ave, Madison",Blue Moon Bar & Grill,(608) 233-0441,53705,2741 University Ave,Qdoba Mexican Grill,(608) 218-9670,53705
6871,4840,3107,"2535 University Ave, Madison",Blue Moon Bar & Grill,(608) 233-0441,53705,515 University Ave,Papa John’s Pizza,(608) 257-7272,53703
6872,4840,3207,"2535 University Ave, Madison",Blue Moon Bar & Grill,(608) 233-0441,53705,2535 University Ave,Blue Moon Bar & Grill,(608) 233-0441,53705
6873,4841,3201,"6713 Odana Rd Ste 8, Madison",Tienda Los Gemelos,(608) 441-0061,53719,6713 Odana RdSte 8,Tienda Los Gemelos,(608) 441-0061,53719
6874,4842,2389,"1524 Williamson St, Madison",Mickey's Tavern,(608) 251-9964,53703,703 E Johnson St,The Caribou Tavern,(608) 257-5993,53703
6875,4842,2438,"1524 Williamson St, Madison",Mickey's Tavern,(608) 251-9964,53703,744 Williamson St,Ground Zero,(608) 294-8668,53703
6876,4842,2439,"1524 Williamson St, Madison",Mickey's Tavern,(608) 251-9964,53703,131 E Mifflin St,Heritage Tavern,(608) 283-9500,53703
6877,4842,2497,"1524 Williamson St, Madison",Mickey's Tavern,(608) 251-9964,53703,944 Williamson St,Bahn Thai Restaurant,(608) 256-0202,53703
6878,4842,2523,"1524 Williamson St, Madison",Mickey's Tavern,(608) 251-9964,53703,319 N Henry St,The Plaza Tavern,(608) 255-6592,53703
6879,4842,2728,"1524 Williamson St, Madison",Mickey's Tavern,(608) 251-9964,53703,744 Williamson St,Eldorado Grill,(608) 280-9378,53703
6880,4842,2781,"1524 Williamson St, Madison",Mickey's Tavern,(608) 251-9964,53703,627 W Main St,Main Depot Tavern,(608) 257-3100,53703
6881,4842,2866,"1524 Williamson St, Madison",Mickey's Tavern,(608) 251-9964,53703,406 N Frances St,Red Shed Tavern,(608) 256-2214,53703
6882,4842,2883,"1524 Williamson St, Madison",Mickey's Tavern,(608) 251-9964,53703,20 W Mifflin St,The Cooper’s Tavern,(608) 256-1600,53703
6883,4842,2972,"1524 Williamson St, Madison",Mickey's Tavern,(608) 251-9964,53703,1524 Williamson St,Mickey’s Tavern,(608) 251-9964,53703
6884,4843,2405,2949 Triverton Pike Dr,Benvenuto's Italian Grill,(608) 278-7800,53711,4606 Verona Rd,Gino’s Italian Deli,(608) 273-1981,53711
6885,4843,2427,2949 Triverton Pike Dr,Benvenuto's Italian Grill,(608) 278-7800,53711,704 S Whitney Way,Nonno’s Ristorante Italiano,(608) 661-9254,53711
6886,4843,2532,2949 Triverton Pike Dr,Benvenuto's Italian Grill,(608) 278-7800,53711,5614 Schroeder Rd,Babes Grill & Bar,(608) 274-7300,53711
6887,4843,2555,2949 Triverton Pike Dr,Benvenuto's Italian Grill,(608) 278-7800,53711,7345 Mineral Point Rd,Bonefish Grill,(608) 827-5720,53711
6888,4843,2758,2949 Triverton Pike Dr,Benvenuto's Italian Grill,(608) 278-7800,53711,1421 Regent St,Lucky’s Bar & Grille,(608) 250-8989,53711
6889,4843,2863,2949 Triverton Pike Dr,Benvenuto's Italian Grill,(608) 278-7800,53711,2951 Triverton Pike,Liliana’s Restaurant,(608) 442-4444,53711
6890,4843,3047,2949 Triverton Pike Dr,Benvenuto's Italian Grill,(608) 278-7800,53711,2949 Triverton Pike Dr,Benvenuto’s Italian Grill,(608) 278-7800,53711
6891,4843,3126,2949 Triverton Pike Dr,Benvenuto's Italian Grill,(608) 278-7800,53711,2969 Cahill Main,Tuscany Mediterranean Grill,(608) 270-1684,53711
6892,4843,3129,2949 Triverton Pike Dr,Benvenuto's Italian Grill,(608) 278-7800,53711,2969 Cahill Main,Tuscany Mediterranean Grill,(608) 270-1684,53711
6893,4844,2415,"1920 Fordem Ave, Madison",New Orleans Take Out Restaurant,(608) 241-6655,53704,4222 E Towne Blvd,Takumi Japanese Restaurant,(608) 663-3899,53704
6894,4844,2512,"1920 Fordem Ave, Madison",New Orleans Take Out Restaurant,(608) 241-6655,53704,1707 Thierer Rd,Maharaja Restaurant,(608) 246-8525,53704
6895,4844,2760,"1920 Fordem Ave, Madison",New Orleans Take Out Restaurant,(608) 241-6655,53704,1707 Theirer Rd,Maharana Indian Restaurant,(608) 246-8525,53704
6896,4844,2763,"1920 Fordem Ave, Madison",New Orleans Take Out Restaurant,(608) 241-6655,53704,1201 N Sherman Ave,Northside Family Restaurant,(608) 244-5663,53704
6897,4844,2764,"1920 Fordem Ave, Madison",New Orleans Take Out Restaurant,(608) 241-6655,53704,5737 County Road Cv,Veterans of Foreign Wars Truax-Longmire Post 8483,(608) 241-3740,53704
6898,4844,2833,"1920 Fordem Ave, Madison",New Orleans Take Out Restaurant,(608) 241-6655,53704,3555 E Washington Ave,Pedro’s Mexican Restaurante,(608) 241-8110,53704
6899,4844,2848,"1920 Fordem Ave, Madison",New Orleans Take Out Restaurant,(608) 241-6655,53704,2702 Shopko Dr,Plata’s Restaurant at Bridges Golf Course,(608) 244-1822,53704
6900,4844,2909,"1920 Fordem Ave, Madison",New Orleans Take Out Restaurant,(608) 241-6655,53704,4863 Hayes Rd,Perkins Restaurant & Bakery,(608) 241-9123,53704
6901,4844,2929,"1920 Fordem Ave, Madison",New Orleans Take Out Restaurant,(608) 241-6655,53704,4320 E Towne Blvd,Olive Garden Italian Restaurant,(608) 249-0340,53704
6902,4844,3034,"1920 Fordem Ave, Madison",New Orleans Take Out Restaurant,(608) 241-6655,53704,5901 Hwy 51,Country Pride Restaurant,(608) 246-3532,53704
6903,4844,3214,"1920 Fordem Ave, Madison",New Orleans Take Out Restaurant,(608) 241-6655,53704,1920 Fordem Ave,New Orleans Take-Out,(608) 241-6655,53704
6904,4845,1407,110 Market St,Market Street Diner & Bakery,(608) 825-3377,53590,311 N Market St,Hoffbrau Steaks,(214) 742-4663,75202
6905,4845,2966,110 Market St,Market Street Diner & Bakery,(608) 825-3377,53590,8390 Market St,Johnny’s Italian Steakhouse,(608) 831-3705,53562
6906,4845,3070,110 Market St,Market Street Diner & Bakery,(608) 825-3377,53590,142 Market St,Aranda’s,(608) 842-0683,53532
6907,4845,3181,110 Market St,Market Street Diner & Bakery,(608) 825-3377,53590,630 N Westmount Dr,Gus’s Diner,(608) 318-0900,53590
6908,4845,3184,110 Market St,Market Street Diner & Bakery,(608) 825-3377,53590,1034 Windsor St,Prairie Diner,(608) 837-3400,53590
6909,4846,2942,2039 Allen Blvd,Imperial Garden Chinese Restaurant,(608) 238-6445,53562,2405 Allen Blvd,Mid Town Pub,(608) 826-5129,53562
6910,4846,2957,2039 Allen Blvd,Imperial Garden Chinese Restaurant,(608) 238-6445,53562,2550 Allen Blvd,C’s Restaurant Bakery and Coffee Shop,(608) 836-4700,53562
6911,4846,3053,2039 Allen Blvd,Imperial Garden Chinese Restaurant,(608) 238-6445,53562,2039 Allen Blvd,Imperial Garden,(608) 238-6445,53562
6912,4846,3092,2039 Allen Blvd,Imperial Garden Chinese Restaurant,(608) 238-6445,53562,2518 Allen Blvd,Cocina Real,(608) 831-0528,53562
6913,4846,3114,2039 Allen Blvd,Imperial Garden Chinese Restaurant,(608) 238-6445,53562,1021 N Gammon Rd,Nitty Gritty Restaurant & Bar,(608) 833-6489,53562
6914,4847,2412,"116 S Hamilton St, Madison",Tornado Steak House,(608) 256-3570,53703,558 State St,Roast Public House,(608) 260-0088,53703
6915,4847,2445,"116 S Hamilton St, Madison",Tornado Steak House,(608) 256-3570,53703,14 W Mifflin St,Rare Steakhouse,(608) 204-9000,53703
