ID,Name,Director,Creator,Duration,Rating,Year,Release_Date,Genre
tt0080646,Don't Go in the House,Joseph Ellison,"Joe Masefield,Joseph Ellison",82 min,5.6,1979,28 March 1980 (USA),Horror
tt0087998,The Deadly Spawn,Douglas McKeown,"Douglas McKeown,Ted A. Bohus",81 min,6.3,1983,22 April 1983 (USA),"Horror,Sci-Fi,Thriller"
tt1531663,Everything Must Go,Dan Rush,"Dan Rush,Raymond Carver",97 min,6.4,2010,14 October 2011 (UK),"Comedy,Drama"
tt0093996,Slumber Party Massacre II,Deborah Brock,Deborah Brock,77 min,4.3,1987,30 October 1987 (USA),"Comedy,Horror"
tt1321860,The Beaver,Jodie Foster,Kyle Killen,91 min,6.7,2011,19 May 2011 (Germany),Drama
tt0113321,Home for the Holidays,Jodie Foster,"Chris Radant,W.D. Richter",103 min,6.6,1995,3 November 1995 (USA),"Comedy,Drama,Romance"
tt0102316,Little Man Tate,Jodie Foster,Scott Frank,99 min,6.6,1991,1 November 1991 (USA),Drama
tt0084431,O'Hara's Wife,William Bartman,"William Bartman,Joseph Scott Kierland",87 min,5.3,1982,January 1984 (USA),"Comedy,Drama"
tt0090192,Trancers,Charles Band,"Danny Bilson,Paul De Meo",76 min,6.2,1984,22 May 1985 (USA),"Action,Sci-Fi"
tt0092115,Troll,John Carl Buechler,Ed Naha,82 min,4.3,1986,17 January 1986 (USA),"Fantasy,Horror"
tt2101383,Knight of Cups,Terrence Malick,Terrence Malick,118 min,6.9,2015,4 March 2016 (USA),"Drama,Romance"
tt0095312,Hollywood Chainsaw Hookers,Fred Olen Ray,"Fred Olen Ray,T.L. Lankford",75 min,4.9,1988,March 1988 (USA),"Comedy,Horror"
tt1374989,Pride and Prejudice and Zombies,Burr Steers,"Jane Austen,Seth Grahame-Smith",,,2016,5 February 2016 (USA),"Comedy,Horror,Romance"
tt0109813,The Flintstones,Brian Levant,"Tom S. Parker,Jim Jennewein",91 min,4.8,1994,27 May 1994 (USA),"Comedy,Family,Fantasy"
tt0091313,Born American,Renny Harlin,"Renny Harlin,Markus Selin",95 min,4.4,1986,30 August 1986 (USA),"Action,Drama,Thriller"
tt0101726,Dice Rules,Jay Dubin,"Andrew Dice Clay,Lenny Schulman",88 min,5.1,1991,17 May 1991 (USA),"Comedy,Documentary"
tt0112760,Cutthroat Island,Renny Harlin,"Michael Frost Beckner,James Gorman",124 min,5.6,1995,22 December 1995 (USA),"Action,Adventure,Comedy"
tt0095904,Prison,Renny Harlin,"Irwin Yablans,C. Courtney Joyner",102 min,5.9,1987,8 December 1987 (UK),"Crime,Drama,Horror"
tt2246907,Biohazard: Patient Zero,Brian T. Jaynes,Brian T. Jaynes,70 min,4.3,2012,25 September 2012 (USA),"Action,Sci-Fi,Thriller"
tt0102070,Hudson Hawk,Michael Lehmann,"Bruce Willis,Robert Kraft",100 min,5.7,1991,24 May 1991 (USA),"Action,Adventure,Comedy"
tt1648190,The Dark Tower,Nikolaj Arcel,"Nikolaj Arcel,Akiva Goldsman",,,2017,13 January 2017 (USA),"Fantasy,Horror,Sci-Fi"
tt1502397,Bad Boys 3,Joe Carnahan,David Guggenheim,,,2017,17 February 2017 (USA),"Action,Crime,Thriller"
tt0379865,Leatherheads,George Clooney,"Duncan Brantley,Rick Reilly",114 min,6.0,2008,4 April 2008 (USA),"Comedy,Drama,Romance"
tt0308514,Lost in La Mancha,"Keith Fulton,Louis Pepe",,89 min,7.4,2002,2 August 2002 (UK),Documentary
tt1931435,The Big Wedding,Justin Zackham,"Justin Zackham,Jean-Stéphane Bron",89 min,5.6,2013,26 April 2013 (USA),Comedy
tt1414382,You Again,Andy Fickman,Moe Jelline,105 min,5.8,2010,24 September 2010 (USA),"Comedy,Romance"
tt0893412,From Prada to Nada,Angel Gracia,"Fina Torres,Luis Alfaro",107 min,5.5,2011,28 January 2011 (USA),"Comedy,Drama,Romance"
tt0319524,How to Deal,Clare Kilner,"Sarah Dessen,Neena Beber",101 min,5.7,2003,18 July 2003 (USA),"Comedy,Drama,Romance"
tt3517044,The Free World,Jason Lew,Jason Lew,,,2016,2016 (USA),Drama
tt1619029,Jackie,Pablo Larraín,Noah Oppenheim,,,2017,2017 (USA),"Biography,Drama"
tt4076926,The Heyday of the Insensitive Bastards,"Mark Columbus,Lauren Hoekstra","Roxanne Beck,Robert Boswell",97 min,,2014,2015 (USA),"Comedy,Drama"
tt0263757,Uptown Girls,Boaz Yakin,"Julia Dahl,Mo Ogrodnik",92 min,6.1,2003,15 August 2003 (USA),"Comedy,Drama,Romance"
tt0318283,Alex & Emma,Rob Reiner,Jeremy Leven,96 min,5.5,2003,20 June 2003 (USA),"Comedy,Romance"
tt4669986,Loving,Jeff Nichols,Jeff Nichols,,,2016,,Drama
tt2062700,Untitled Terrence Malick Project,Terrence Malick,Terrence Malick,,,2016,2016 (USA),"Drama,Music"
tt0790770,Miles Ahead,Don Cheadle,"Steven Baigelman,Don Cheadle",100 min,,2015,10 October 2015 (USA),"Biography,Drama,Music"
tt0028843,Every Day's a Holiday,A. Edward Sutherland,Mae West,80 min,6.9,1937,18 December 1937 (USA),Comedy
tt1341341,Ceremony,Max Winkler,Max Winkler,89 min,5.6,2010,16 June 2011 (Thailand),"Comedy,Romance"
tt0418773,Junebug,Phil Morrison,Angus MacLachlan,106 min,7.0,2005,16 September 2005 (USA),"Comedy,Drama"
tt0368563,Possession,"Joel Bergvall,Simon Sandquist","Michael Petroni,Won-mi Byun",85 min,5.6,2008,16 July 2009 (Portugal),"Drama,Mystery,Romance"
tt1216492,Leap Year,Anand Tucker,"Deborah Kaplan,Harry Elfont",100 min,6.4,2010,8 January 2010 (USA),"Comedy,Romance"
tt0491152,Something Borrowed,Luke Greenfield,"Jennie Snyder Urman,Emily Giffin",112 min,5.9,2011,6 May 2011 (USA),"Comedy,Drama,Romance"
tt0460791,The Fall,Tarsem Singh,"Dan Gilroy,Nico Soultanakis",117 min,7.9,2006,30 May 2008 (USA),"Adventure,Drama,Fantasy"
tt0862846,Sunshine Cleaning,Christine Jeffs,Megan Holley,91 min,6.9,2008,17 April 2009 (USA),"Comedy,Drama"
tt3873666,Paper Anchor,Matt Byrne,Matt Byrne,71 min,,2013,,"Drama,Mystery,Romance"
tt0481141,No Reservations,Scott Hicks,"Carol Fuchs,Sandra Nettelbeck",104 min,6.3,2007,27 July 2007 (USA),"Comedy,Drama,Romance"
tt1015471,The Sisterhood of Night,Caryn Waechter,"Marilyn Fu,Steven Millhauser",104 min,6.2,2014,18 October 2014 (USA),"Drama,Mystery,Thriller"
tt0489237,The Nanny Diaries,"Shari Springer Berman,Robert Pulcini","Emma McLaughlin,Nicola Kraus",105 min,6.2,2007,24 August 2007 (USA),"Comedy,Drama,Romance"
tt2190467,Safelight,Tony Aloupis,"Tony Aloupis,Tony Aloupis",84 min,5.8,2015,17 July 2015 (USA),Drama
tt1440161,A Little Bit of Heaven,Nicole Kassell,Gren Wells,106 min,6.3,2011,4 May 2012 (USA),"Comedy,Drama,Fantasy"
tt1763303,The First Time,Jon Kasdan,Jon Kasdan,95 min,7.0,2012,7 February 2013 (Russia),"Comedy,Drama,Romance"
tt1931602,Very Good Girls,Naomi Foner,Naomi Foner,91 min,6.0,2013,24 June 2014 (USA),Drama
tt2140619,Two Night Stand,Max Nichols,Mark Hammer,86 min,6.4,2014,26 September 2014 (USA),"Comedy,Romance"
tt4594834,Chi-Raq,Spike Lee,"Spike Lee,Kevin Willmott",,,2015,December 2015 (USA),Drama
tt2093991,Elvis & Nixon,Liza Johnson,"Joey Sagal,Hanala Sagal",,,2016,2016 (USA),"Comedy,History"
tt0425123,Just Like Heaven,Mark Waters,"Peter Tolan,Leslie Dixon",95 min,6.7,2005,16 September 2005 (USA),"Comedy,Fantasy,Romance"
tt4497416,Lake Placid vs. Anaconda,A.B. Stone,Berkeley Anderson,92 min,3.6,2015,25 April 2015 (USA),"Action,Horror,Sci-Fi"
tt0114614,Tank Girl,Rachel Talalay,"Alan Martin,Jamie Hewlett",104 min,5.2,1995,31 March 1995 (USA),"Action,Comedy,Sci-Fi"
tt0318761,Thumbsucker,Mike Mills,"Walter Kirn,Mike Mills",96 min,6.7,2005,7 October 2005 (USA),"Comedy,Drama"
tt1517249,Sunlight Jr.,Laurie Collyer,Laurie Collyer,90 min,5.6,2013,12 January 2015 (Japan),Drama
tt1134629,The Private Lives of Pippa Lee,Rebecca Miller,"Rebecca Miller,Rebecca Miller",98 min,6.4,2009,10 July 2009 (UK),"Comedy,Drama,Romance"
tt0770703,What's Your Number?,Mark Mylod,"Gabrielle Allan,Jennifer Crittenden",106 min,6.0,2011,30 September 2011 (USA),"Comedy,Romance"
tt1121977,Mother and Child,Rodrigo García,Rodrigo García,125 min,7.2,2009,2 July 2010 (Spain),"Drama,Romance"
tt0483726,Man of the Year,Barry Levinson,Barry Levinson,115 min,6.2,2006,13 October 2006 (USA),"Comedy,Drama,Romance"
tt1718158,Generation Um...,Mark Mann,Mark Mann,97 min,4.0,2012,28 May 2013 (USA),Drama
tt0119109,Fathers' Day,Ivan Reitman,"Francis Veber,Lowell Ganz",98 min,5.1,1997,9 May 1997 (USA),"Comedy,Romance"
tt0493176,When I Die,Wayne Ewing,,60 min,6.7,2005,12 November 2005 (USA),Documentary
tt0092272,Youngblood,Peter Markle,"Peter Markle,John Whitman",110 min,6.0,1986,31 January 1986 (USA),"Drama,Romance,Sport"
tt0129290,Patch Adams,Tom Shadyac,"Patch Adams,Maureen Mylander",115 min,6.6,1998,25 December 1998 (USA),"Biography,Comedy,Drama"
tt0182789,Bicentennial Man,Chris Columbus,"Isaac Asimov,Isaac Asimov",132 min,6.8,1999,17 December 1999 (USA),"Comedy,Drama,Fantasy"
tt0078405,The Toolbox Murders,Dennis Donnelly,"Neva Friedenn,Robert Easter",93 min,5.2,1978,March 1978 (USA),"Drama,Horror,Thriller"
tt0078318,Starhops,Barbara Peeters,Stephanie Rothman,82 min,4.8,1978,8 March 1978 (USA),Comedy
tt0113986,Nine Months,Chris Columbus,"Patrick Braoudé,Chris Columbus",103 min,5.4,1995,12 July 1995 (USA),"Comedy,Romance"
tt0287003,A Tale of Two Critters,Jack Speirs,Jack Speirs,48 min,7.6,1977,22 June 1977 (USA),Adventure
tt0116669,Jack,Francis Ford Coppola,"James DeMonaco,Gary Nadeau",113 min,5.7,1996,9 August 1996 (USA),"Comedy,Drama,Fantasy"
tt1126618,Morning Glory,Roger Michell,Aline Brosh McKenna,107 min,6.5,2010,10 November 2010 (USA),"Comedy,Drama,Romance"
tt0099800,House Party,Reginald Hudlin,Reginald Hudlin,100 min,6.2,1990,9 March 1990 (USA),"Comedy,Music,Romance"
tt0110064,House Party 3,Eric Meza,"Reginald Hudlin,David Toney",100 min,3.9,1994,12 January 1994 (USA),"Comedy,Music,Romance"
tt0102065,House Party 2,"George Jackson,Doug McHenry","Reginald Hudlin,Rusty Cundieff",94 min,5.0,1991,23 October 1991 (USA),"Comedy,Drama,Music"
tt0103978,Class Act,Randall Miller,"Michael Swerdlick,Wayne Allan Rice",98 min,5.9,1992,5 June 1992 (USA),Comedy
tt4007016,Harbinger,Cody Duckworth,Cody Duckworth,94 min,,2015,2015 (USA),"Fantasy,Horror,Thriller"
tt0398375,Rumor Has It...,Rob Reiner,Ted Griffin,97 min,5.5,2005,25 December 2005 (USA),"Comedy,Drama,Romance"
tt0804505,Married Life,Ira Sachs,"Ira Sachs,Oren Moverman",91 min,6.3,2007,28 March 2008 (USA),"Crime,Drama,Romance"
tt0981072,The Lucky Ones,Neil Burger,"Neil Burger,Dirk Wittenborn",115 min,7.0,2008,26 September 2008 (USA),"Comedy,Drama,War"
tt0452694,The Time Traveler's Wife,Robert Schwentke,"Bruce Joel Rubin,Audrey Niffenegger",107 min,7.1,2009,14 August 2009 (USA),"Drama,Fantasy,Romance"
tt0482527,It's a Boy Girl Thing,Nick Hurran,"Geoff Deane,Steve Hamilton Shaw",95 min,6.3,2006,26 December 2006 (UK),"Comedy,Fantasy,Romance"
tt0437245,Ichabod!,Rick Ramage,Rick Ramage,70 min,7.5,2004,16 October 2004 (USA),"Family,Musical"
tt3040964,The Jungle Book,Jon Favreau,"Justin Marks,Rudyard Kipling",,,2016,15 April 2016 (USA),"Adventure,Drama,Fantasy"
tt2058673,Point Break,Ericson Core,"Kurt Wimmer,Rick King",,,2015,25 December 2015 (USA),"Action,Crime,Thriller"
tt3798628,Brand: A Second Coming,Ondi Timoner,Ondi Timoner,105 min,5.7,2015,9 October 2015 (USA),"Documentary,Biography"
tt3850590,Krampus,Michael Dougherty,"Todd Casey,Michael Dougherty",,,2015,4 December 2015 (USA),"Comedy,Fantasy,Horror"
tt3410834,The Divergent Series: Allegiant,Robert Schwentke,"Noah Oppenheim,Veronica Roth",,,2016,18 March 2016 (USA),"Adventure,Sci-Fi"
tt1390411,In the Heart of the Sea,Ron Howard,"Charles Leavitt,Charles Leavitt",121 min,,2015,11 December 2015 (USA),"Action,Adventure,Drama"
tt2304933,The 5th Wave,J Blakeson,"Akiva Goldsman,Susannah Grant",,,2016,15 January 2016 (USA),"Adventure,Sci-Fi,Thriller"
tt4263482,The Witch,Robert Eggers,Robert Eggers,90 min,7.4,2015,26 February 2016 (USA),Horror
tt0420293,The Stanford Prison Experiment,Kyle Patrick Alvarez,Tim Talbott,122 min,7.1,2015,17 July 2015 (USA),"Drama,Thriller"
tt3704416,Digging for Fire,Joe Swanberg,"Jake Johnson,Joe Swanberg",85 min,6.0,2015,21 August 2015 (USA),Drama
tt3513054,Last Days in the Desert,Rodrigo García,Rodrigo García,98 min,6.7,2015,25 January 2015 (USA),"Adventure,Drama,History"
tt3165612,Sleeping with Other People,Leslye Headland,Leslye Headland,101 min,6.5,2015,25 September 2015 (USA),Comedy
tt2488778,The Keeping Room,Daniel Barber,Julia Hart,95 min,6.3,2014,25 September 2015 (USA),Drama
tt3416744,The End of the Tour,James Ponsoldt,"Donald Margulies,David Lipsky",106 min,7.9,2015,12 November 2015 (Brazil),Drama
tt3824412,Results,Andrew Bujalski,Andrew Bujalski,105 min,5.6,2015,29 May 2015 (USA),Comedy
tt1449283,Winnie the Pooh,"Stephen J. Anderson,Don Hall","Stephen J. Anderson,Clio Chiang",63 min,7.3,2011,15 July 2011 (USA),"Animation,Adventure,Comedy"
tt0220099,The Tigger Movie,Jun Falkenstein,"A.A. Milne,Eddie Guzelian",77 min,6.3,2000,11 February 2000 (USA),"Animation,Comedy,Drama"
tt2401878,Anomalisa,"Duke Johnson,Charlie Kaufman",Charlie Kaufman,90 min,7.8,2015,4 September 2015 (USA),"Animation,Comedy,Drama"
tt0323642,Piglet's Big Movie,Francis Glebas,"Brian Hohlfeld,A.A. Milne",75 min,6.0,2003,21 March 2003 (USA),"Animation,Adventure,Family"
tt4062536,Green Room,Jeremy Saulnier,Jeremy Saulnier,94 min,7.3,2015,17 May 2015 (France),"Horror,Thriller"
tt3715320,Irrational Man,Woody Allen,Woody Allen,95 min,6.8,2015,17 July 2015 (USA),"Drama,Mystery"
tt4902012,Hurricane of Fun: The Making of Wet Hot,Amy Rice,,60 min,7.0,2015,24 July 2015 (USA),Documentary
tt3018070,Stonewall,Roland Emmerich,Jon Robin Baitz,129 min,3.0,2015,25 September 2015 (USA),Drama
tt3234552,World War Z 2,J.A. Bayona,"Max Brooks,Steven Knight",,,2017,9 June 2017 (USA),"Action,Horror,Thriller"
tt4758646,War Machine,David Michôd,Michael Hastings,,,2016,2016 (USA),Comedy
tt0038659,Johnnie Fedora and Alice Bluebonnet,Jack Kinney,,,7.3,1946,15 August 1946 (USA),"Animation,Short,Family"
tt0113111,Freakshow,"William Cooke,Paul Talbot","William Cooke,Paul Talbot",102 min,4.0,1995,17 October 1995 (USA),Horror
tt0101538,Campfire Tales,"William Cooke,Paul Talbot","William Cooke,Paul Talbot",88 min,4.4,1991,1991 (Hungary),Horror
tt1618442,The Last Witch Hunter,Breck Eisner,"Cory Goodman,Matt Sazama",,,2015,23 October 2015 (USA),"Action,Adventure,Fantasy"
tt2080374,Steve Jobs,Danny Boyle,"Aaron Sorkin,Walter Isaacson",122 min,6.5,2015,23 October 2015 (USA),"Biography,Drama"
tt1365050,Beasts of No Nation,Cary Joji Fukunaga,"Cary Joji Fukunaga,Uzodinma Iweala",133 min,6.8,2015,16 October 2015 (USA),"Drama,War"
tt0810819,The Danish Girl,Tom Hooper,"David Ebershoff,Lucinda Coxon",120 min,5.5,2015,27 November 2015 (USA),"Biography,Drama"
tt0256380,Shallow Hal,"Bobby Farrelly,Peter Farrelly","Sean Moynihan,Peter Farrelly",114 min,5.9,2001,9 November 2001 (USA),"Comedy,Drama,Fantasy"
tt1172049,Demolition,Jean-Marc Vallée,Bryan Sipe,100 min,7.8,2015,8 April 2016 (USA),"Comedy,Drama"
tt2402927,Carol,Todd Haynes,"Patricia Highsmith,Phyllis Nagy",118 min,6.7,2015,20 November 2015 (USA),"Drama,Romance"
tt1018765,Our Brand Is Crisis,David Gordon Green,"Peter Straughan,Rachel Boynton",108 min,5.8,2015,30 October 2015 (USA),"Comedy,Drama"
tt3499424,Hercules Reborn,Nick Lyon,"Jim Hemphill,Jose Montesinos",95 min,4.2,2014,7 August 2014 (Hungary),"Action,Adventure"
tt4897822,Where to Invade Next,Michael Moore,,110 min,6.5,2015,2 October 2015 (USA),Documentary
tt3859076,Truth,James Vanderbilt,"James Vanderbilt,Mary Mapes",121 min,5.3,2015,16 October 2015 (USA),"Biography,Drama"
tt2097331,The Family Fang,Jason Bateman,"Kevin Wilson,David Lindsay-Abaire",105 min,7.6,2015,14 September 2015 (Canada),Drama
tt3748512,Hitchcock/Truffaut,Kent Jones,"Kent Jones,Serge Toubiana",80 min,7.8,2015,4 September 2015 (USA),Documentary
tt1051904,Goosebumps,Rob Letterman,"Darren Lemke,Scott Alexander",103 min,7.9,2015,16 October 2015 (USA),"Action,Adventure,Comedy"
tt2151739,Meet Me in Montenegro,"Alex Holdridge,Linnea Saasen","Linnea Saasen,Alex Holdridge",90 min,5.8,2014,10 July 2015 (USA),"Comedy,Drama,Romance"
tt4172430,13 Hours: The Secret Soldiers of Benghazi,Michael Bay,"Chuck Hogan,Mitchell Zuckoff",,,2016,15 January 2016 (USA),"Action,Drama,Thriller"
tt3682448,Bridge of Spies,Steven Spielberg,"Matt Charman,Ethan Coen",135 min,9.0,2015,16 October 2015 (USA),"Drama,Thriller"
tt3457290,Descention,"David Rountree,David Tybor",David Tybor,,,2016,31 October 2016 (USA),Horror
tt0044726,How to Be a Detective,Jack Kinney,"Dick Kinney,Brice Mack",,7.2,1952,12 December 1952 (USA),"Animation,Short,Comedy"
tt4046784,Maze Runner: The Scorch Trials,Wes Ball,"T.S. Nowlin,James Dashner",132 min,7.0,2015,18 September 2015 (USA),"Action,Sci-Fi,Thriller"
tt2095649,Grace of Monaco,Olivier Dahan,Arash Amel,103 min,5.6,2014,25 May 2015 (USA),"Biography,Drama,Romance"
tt3605418,Knock Knock,Eli Roth,"Eli Roth,Nicolás López",99 min,6.0,2015,9 October 2015 (USA),Thriller
tt2302755,Olympus Has Fallen,Antoine Fuqua,"Creighton Rothenberger,Katrin Benedikt",119 min,6.5,2013,22 March 2013 (USA),"Action,Thriller"
tt2032572,USS Indianapolis: Men of Courage,Mario Van Peebles,"Cam Cannon,Richard Rionda Del Castro",,,2016,30 May 2016 (USA),"Action,War"
tt3137764,Staten Island Summer,Rhys Thomas,Colin Jost,108 min,5.6,2015,30 June 2015 (USA),Comedy
tt1837636,Queen of the Desert,Werner Herzog,Werner Herzog,128 min,6.1,2015,2016 (USA),"Biography,Drama"
tt4076760,Diablo,Lawrence Roeck,"Carlos De Los Rios,Lawrence Roeck",90 min,7.6,2015,2 October 2015 (USA),"Action,Adventure,Thriller"
tt2140373,Saving Mr. Banks,John Lee Hancock,"Kelly Marcel,Sue Smith",125 min,7.5,2013,20 December 2013 (USA),"Biography,Comedy,Drama"
tt0477302,Extremely Loud & Incredibly Close,Stephen Daldry,"Eric Roth,Jonathan Safran Foer",129 min,6.9,2011,20 January 2012 (USA),"Adventure,Drama,Mystery"
tt0117887,That Thing You Do!,Tom Hanks,Tom Hanks,108 min,6.8,1996,4 October 1996 (USA),"Comedy,Drama,Music"
tt0108160,Sleepless in Seattle,Nora Ephron,"Jeff Arch,Nora Ephron",105 min,6.8,1993,25 June 1993 (USA),"Comedy,Drama,Romance"
tt0472062,Charlie Wilson's War,Mike Nichols,"Aaron Sorkin,George Crile",102 min,7.1,2007,21 December 2007 (USA),"Biography,Comedy,Drama"
tt0460810,The Great Buck Howard,Sean McGinly,Sean McGinly,90 min,6.5,2008,10 April 2009 (USA),"Comedy,Drama"
tt0362227,The Terminal,Steven Spielberg,"Andrew Niccol,Sacha Gervasi",128 min,7.3,2004,18 June 2004 (USA),"Comedy,Drama"
tt1911644,The Call,Brad Anderson,"Richard D'Ovidio,Richard D'Ovidio",94 min,6.7,2013,15 March 2013 (USA),"Crime,Thriller"
tt0457433,Perfect Stranger,James Foley,"Todd Komarnicki,Jon Bokenkamp",109 min,5.7,2007,13 April 2007 (USA),"Crime,Mystery,Thriller"
tt1716747,Hellraiser: Revelations,Víctor García,Gary J. Tunnicliffe,75 min,2.8,2011,18 October 2011 (USA),Horror
tt1458169,Kidnap,Luis Prieto,Knate Gwaltney,,,2016,26 February 2016 (USA),Thriller
tt0106665,Dark Tide,Luca Bercovici,"Sam Bernard,Robert L. Levy",94 min,5.0,1994,19 January 1994 (USA),Thriller
tt1633356,Shark Night 3D,David R. Ellis,"Will Hayes,Jesse Studenberg",90 min,4.0,2011,2 September 2011 (USA),"Horror,Thriller"
tt0469623,Things We Lost in the Fire,Susanne Bier,Allan Loeb,118 min,7.2,2007,19 October 2007 (USA),Drama
tt0117473,The Rich Man's Wife,Amy Holden Jones,Amy Holden Jones,95 min,5.1,1996,13 September 1996 (USA),Thriller
tt1515199,Fertile Ground,Adam Gierasch,"Jace Anderson,Adam Gierasch",95 min,4.6,2011,10 November 2011 (South Korea),Horror
tt0359950,The Secret Life of Walter Mitty,Ben Stiller,"Steve Conrad,Steve Conrad",114 min,7.4,2013,25 December 2013 (USA),"Adventure,Comedy,Drama"
tt2393845,Kill Me Three Times,Kriv Stenders,James McFarland,90 min,5.9,2014,10 April 2015 (USA),"Action,Comedy,Thriller"
tt2509850,The Rewrite,Marc Lawrence,Marc Lawrence,107 min,6.2,2014,13 February 2015 (USA),"Comedy,Romance"
tt1213663,The World's End,Edgar Wright,"Simon Pegg,Edgar Wright",109 min,7.0,2013,23 August 2013 (USA),"Action,Comedy,Sci-Fi"
tt1371150,This Is Where I Leave You,Shawn Levy,"Jonathan Tropper,Jonathan Tropper",103 min,6.6,2014,19 September 2014 (USA),"Comedy,Drama"
tt0425413,"Run, Fatboy, Run",David Schwimmer,"Michael Ian Black,Simon Pegg",100 min,6.7,2007,28 March 2008 (USA),"Comedy,Romance,Sport"
tt0422783,Music Within,Steven Sawalich,"Bret McKinney,Mark Andrew Olsen",94 min,7.4,2007,5 January 2007 (USA),"Biography,Comedy,Drama"
tt1176740,Away We Go,Sam Mendes,"Dave Eggers,Vendela Vida",98 min,7.1,2009,26 June 2009 (USA),"Comedy,Drama,Romance"
tt0842926,The Kids Are All Right,Lisa Cholodenko,"Lisa Cholodenko,Stuart Blumberg",106 min,7.1,2010,30 July 2010 (USA),"Comedy,Drama"
tt1769363,The Giant Mechanical Man,Lee Kirk,Lee Kirk,94 min,6.7,2012,27 April 2012 (USA),"Comedy,Drama,Romance"
tt4781612,Imperium,Daniel Ragussis,"Michael German,Daniel Ragussis",,,2016,2016 (USA),Thriller
tt0032376,"Dance, Girl, Dance","Dorothy Arzner,Roy Del Ruth","Tess Slesinger,Frank Davis",90 min,6.6,1940,30 August 1940 (USA),"Comedy,Drama,Musical"
tt0787523,Towelhead,Alan Ball,"Alan Ball,Alicia Erian",124 min,7.0,2007,26 September 2008 (USA),Drama
tt0299215,Wheelmen,Dirk Hagen,"Mitch Wilson,William L. Arance",93 min,4.2,2005,3 June 2005 (Hungary),Comedy
tt0422067,Dominion,"Larry Anderson,Greg Myers",Lia Scott Price,80 min,4.2,2006,27 January 2006 (USA),Horror
tt2275471,A Perfect Man,Kees Van Oostrum,"Larry Brand,Peter Elkoff",95 min,5.2,2013,31 October 2013 (Hong Kong),Drama
tt0219374,Unconditional Love,P.J. Hogan,"Jocelyn Moorhouse,P.J. Hogan",124 min,6.9,2002,23 August 2002 (UK),"Drama,Comedy,Musical"
tt1609479,Better Living Through Chemistry,"Geoff Moore,David Posamentier","Geoff Moore,David Posamentier",91 min,6.3,2014,14 March 2014 (USA),"Comedy,Drama"
tt2063781,Smashed,James Ponsoldt,"Susan Burke,James Ponsoldt",81 min,6.8,2012,14 December 2012 (UK),Drama
tt2034031,Laggies,Lynn Shelton,Andrea Seigel,99 min,6.4,2014,24 October 2014 (USA),"Comedy,Romance"
