ID,title,authors,cover,pages,publisher,language,ISBN-10,ISBN13,price
B2781,Dummies 101 Access 97 for Windows,"Margaret Levine Young,",paperback,272, John Wiley & Sons Inc (Computers) (February 1997), English,764500953,9780764500954,
B2782,Assembly Modeling with SolidWorks 2006,"David Planchard,",paperback,556," Schroff Development Corporation (May 20, 2006)", English,1585032808,9781585032808,
B2783,Beginning SAS Programming: a true beginner's guide for learning SAS,,paperback,384," CreateSpace Independent Publishing Platform; 1 edition (June 4, 2015)", English,1514218992,9781514218990,
B2784,Microsoft Access 2003 Specialist (Benchmark Series),"Nita Hewitt Rutkosky,",paperback,272, Emc Pub (December 2003), English,763820415,9780763820411,$4.37
B2785,NHibernate 3.0 Cookbook,"Jason Dentler,",paperback,328," Packt Publishing (October 4, 2010)", English, 184951304X,9781849513043,
B2786,PHP & MySQL For Dummies 3rd edition (For Dummies (Computer/Tech)),"Janet Valade,",paperback,456," For Dummies; 3 edition (November 20, 2006)", English,470096004,9780470096000,$3.99
B2787,"MySQL Admin Cookbook LITE: Configuration, Server Monitoring, Managing Users","Daniel Schneller,Udo Schwedt,",paperback,120," Packt Publishing (May 13, 2011)", English, 184951612X,9781849516129,
B2788,Movie Analytics: A Hollywood Introduction to Big Data (SpringerBriefs in Statistics),"Mark-David McLaughlin,",paperback,64," Springer; 1st ed. 2015 edition (November 6, 2015)", English,3319094254,9783319094250,
B2789,Oracle Database 11g: SQL Fundamentals I,,paperback,120," CreateSpace Independent Publishing Platform (September 30, 2014)", English,1502532638,9781502532633,
B2790,SQL Programming & Database Design Using Microsoft SQL Server 2012,"Kalman Toth,",paperback,820," CreateSpace Independent Publishing Platform; 2 edition (December 10, 2012)", English,1481209043,9781481209045,
B2791,Oracle Database 10g OCP Certification All-In-One Exam Guide (Oracle Database 10g Handbook),"Damir Bersinic,",paperback,926," McGraw-Hill Osborne Media; 1 edition (September 12, 2005)", English,72257903,9780072257908,$105.00
B2792,SQL Pocket Guide (Pocket Reference (O'Reilly)),"Jonathan Gennick,",paperback,192," O'Reilly Media; Second Edition edition (April 27, 2006)", English,596526881,9780596526887,$0.01
B2793,Introducción a PHP y MySQL (Spanish Edition),,paperback,208," CreateSpace Independent Publishing Platform (September 4, 2013)", Spanish,1492326429,9781492326427,
B2794,"Data Warehouse 100 Success Secrets - 100 most Asked questions on Data Warehouse Design, Projects, Business Intelligence, Architecture, Software and Models",,paperback,164," Emereo Publishing (July 29, 2009)", English,1921523263,9781921523267,
B2795,Access Data Analysis Cookbook,"Ken Bluttman,",paperback,370," O'Reilly Media; 1 edition (May 24, 2007)", English,596101228,9780596101220,$35.37
B2796,Effective MySQL Optimizing SQL Statements (Oracle Press),"Ronald Bradford,",paperback,184," McGraw-Hill Education; 1 edition (October 19, 2011)", English,71782796,9780071782791,$22.57
B2797,Oracle JDeveloper 10g for Forms & PL/SQL Developers: A Guide to Web Development with Oracle ADF (Oracle Press),"Peter Koletzke,Duncan Mills,",paperback,562," McGraw-Hill Education; 1 edition (September 28, 2006)", English,72259604,9780072259605,$35.93
B2798,Beginning SQL Programming with CDROM (Programmer to Programmer),"John Kauffman,",paperback,723, Wrox Press (March 2001), English,1861001800,9781861001801,
B2799,Absolute Beginner's Guide to Databases,,paperback,313," Que Publishing; 1 edition (March 15, 2002)", English, 078972569X,9780789725691,$24.87
B2800,Mining the Web: Transforming Customer Data into Customer Value,"Michael J. A. Berry,",paperback,352," Wiley; 1st edition (February 15, 2002)", English,471416096,9780471416098,
B2801,"The Relational Database Dictionary: A Comprehensive Glossary of Relational Terms and Concepts, with Illustrative Examples",,paperback,128," O'Reilly Media; 1 edition (September 7, 2006)", English,596527985,9780596527983,$3.99
B2802,"Big Data Revolution: What farmers, doctors and insurance agents teach us about discovering big data patterns","Rob Thomas,Patrick McSharry,",paperback,288," Wiley; 1 edition (March 2, 2015)", English,1118943716,9781118943717,$15.05
B2803,"Pattern Recognition and Data Mining: Third International Conference on Advances in Pattern Recognition, ICAR 2005, Bath, UK, August 22-25, 2005, Part I (Lecture Notes in Computer Science)",,paperback,694," Springer; 2005 edition (September 21, 2005)", English,3540287574,9783540287575,$169.00
B2804,Microsoft Access 2000 at a Glance (At a Glance (Microsoft)),,paperback,275," Microsoft Press (January 1, 1998)", English,1572319461,9781572319462,
B2805,Integrated Solutions with DB2(R) (IBM Press Series--Information Management),"Rob Cutlip,",paperback,320," IBM Press (November 7, 2003)", English,201754851,9780201754858,
B2806,Spring in Action,"Craig Walls,",paperback,624," Manning Publications; Fourth Edition edition (November 28, 2014)", English, 161729120X,9781617291203,$45.97
B2807,Enterprise JavaBeans (3rd Edition),"Richard Monson-Haefel,",paperback,550," O'Reilly Media; Third Edition edition (October 15, 2001)", English,596002262,9780596002268,$4.38
B2808,MySQL: Building User Interfaces (Landmark),"Matthew Stucky,",paperback,656," Sams (July 11, 2001)", English, 073571049X,9780735710498,$4.75
B2809,SQL Server Security Distilled,"Morris Lewis,",paperback,376," Apress; 2nd edition (March 22, 2004)", English,1590592190,9781590592199,$49.99
B2810,Vergleich von MS Access und MySQL als Datenbanksystem innerhalb einer Website (German Edition),,paperback,84," GRIN Verlag (December 5, 2013)", German,3638901424,9783638901420,
B2811,Writing Effective Business Rules,,paperback,360," Morgan Kaufmann; 1 edition (February 10, 2012)", English,123850517,9780123850515,$49.71
B2812,"SQL Server 2000 Stored Procedure & XML Programming, Second Edition","Dejan Sunderic,",paperback,696," McGraw-Hill Osborne Media; 2 edition (May 16, 2003)", English,72228962,9780072228960,$9.97
B2813,Personal Oracle Real Application Clusters: Create Oracle 10g Grid Computing at-home (Oracle In-Focus series),"Edward Stoever,",paperback,200," Rampant Techpress (August 31, 2006)", English,976157381,9780976157380,$1.63
B2814,Guide to Scientific Computing in C++ (Undergraduate Topics in Computer Science),,paperback,250," Springer; 2012 edition (February 16, 2012)", English,1447127358,9781447127352,
B2815,Mastering SQL Server 2008,"Michael Lee,",paperback,792," Sybex; 1 edition (January 20, 2009)", English, 047028904X,9780470289044,
B2816,Access 97 for Windows For Dummies,"John Kaufeld,",paperback,384," For Dummies; 1 edition (January 16, 1997)", English,764500481,9780764500480,$21.99
B2817,Certification Circle: Microsoft Office Specialist Access 2002 - Core (Illustrated (Thompson Learning)),,paperback,250," Course Technology; 1 edition (November 30, 2001)", English,619056711,9780619056711,$3.99
B2818,Manufacturing Execution System - MES,,paperback,272," Springer; 2007 edition (November 10, 2010)", English,3642080642,9783642080647,
B2819,Crystal Reports 2008: The Complete Reference (Osborne Complete Reference Series),"George Peck,",paperback,968," McGraw-Hill Education; 1 edition (July 10, 2008)", English,9780071590983,9780071590983,
B2820,Managing DB2 for Z/Os Utilities With DB2 Tools Solution Packs,,paperback,582," Vervante (July 16, 2013)", English,738438472,9780738438474,
B2821,Oracle Developer/2000 Forms,"Albert Lulushi,",paperback,952, Prentice Hall PTR (November 1998), English,139490337,9780139490330,
B2822,Parametric Modeling with Autodesk Inventor R11,,paperback,375," Schroff Development Corporation (May 12, 2006)", English,1585032956,9781585032952,$28.17
B2823,"Frontiers in Algorithmics: Second International Workshop, FAW 2008, Changsha, China, June 19-21, 2008, Proceedings (Lecture Notes in Computer Science / Theoretical Computer Science and General Issues)",,paperback,350," Springer; 2008 edition (May 30, 2008)", English,3540693106,9783540693109,$109.00
B2824,"Data Mining and Bioinformatics: First International Workshop, VDMB 2006, Seoul, Korea, September 11, 2006, Revised Selected Papers (Lecture Notes in Computer Science / Lecture Notes in Bioinformatics)",,paperback,198," Springer; 2006 edition (February 13, 2007)", English,3540689702,9783540689706,$89.99
B2825,"Big Data Benchmarking: 5th International Workshop, WBDB 2014, Potsdam, Germany, August 5-6- 2014, Revised Selected Papers (Lecture Notes in Computer Science)",,paperback,157," Springer; 2015 edition (June 15, 2015)", English,3319202324,9783319202327,
B2826,Business Applications and Computational Intelligence,,paperback,481," Idea Group Publishing (January 6, 2006)", English,1591407036,9781591407034,
B2827,Exploring Microsoft Office Access 2003 Comprehensive- Adhesive Bound,"Robert T. Grauer,",paperback,624," Prentice Hall (March 8, 2004)", English,131452436,9780131452435,
B2828,Advanced Oracle: Tuning and Administration; Make your database perform at peak level throughout its full lifecycle,,paperback,595," Tata McGraw-Hill Publishing Company Ltd.; TATA McGraw-Hill Edition, For sale in India only edition (1997)",74632396, 978-0074632390,,
B2829,DB2 for Z/os And Websphere: The Perfect Couple,,paperback,332," Ibm (January 18, 2005)", English,738491861,9780738491868,
B2830,Access 2002 For Dummies Quick Reference,"Alison Barrows,",paperback,240," For Dummies (June 15, 2001)", English,764508520,9780764508523,$4.00
B2831,Oracle Database 12c Security,"Scott Gaetjen,David Knox,William Maroulis,",paperback,560," McGraw-Hill Education; 1 edition (January 5, 2015)", English,71824286,9780071824286,$44.04
B2832,Advanced WebLogic Server Automation: Administration and Monitoring with WLST and JMX (Oracle In-Focus Series) (Volume 46),"Martin Heinzl,",paperback,702," Rampant TechPress (June 5, 2014)", English,991638611,9780991638611,
B2833,Expert Oracle Practices: Oracle Database Administration from the Oak Table (Expert's Voice in Oracle),,paperback,592," Apress; 2010 edition (January 20, 2010)", English,1430226684,9781430226680,$54.99
B2834,Database Solutions: A step-by-step guide to building databases,,paperback,448," Addison-Wesley Professional (December 23, 1999)", English,201674769,9780201674767,
B2835,"Intelligent Software Methodologies, Tools and Techniques: 14th International Conference, SoMet 2015, Naples, Italy, September 15-17, 2015. Proceedings ... in Computer and Information Science)",,paperback,636," Springer; 1st ed. 2015 edition (August 15, 2015)", English,3319226886,9783319226880,$131.00
B2836,"Access for Windows 95 Essentials, Level III (Essential Series)","John M. Preston,",paperback,162, Prentice Hall College Div; 2 edition (June 1998), English,1580761569,9781580761567,
B2837,Computational Discrete Mathematics: Advanced Lectures (Lecture Notes in Computer Science),,paperback,173," Springer; 2001 edition (November 28, 2001)", English,3540427759,9783540427759,
B2838,Getting Started with SQL: A hands-on approach for beginners,,paperback,120," O'Reilly Media; 1 edition (January 25, 2016)", English,1491938617,9781491938614,$33.99
B2839,Using Gupta Sqlwindows 5/Book and Compact Disk (Special Edition Using),,paperback,832, Que Pub (September 1995), English,789701898,9780789701893,
B2840,Getting started with Julia Programming Language,,paperback,159," Packt Publishing - ebooks Account (February 27, 2015)", English, 178328479X,9781783284795,
B2841,Microsoft Access 2013 Inside Out,"Jeff Conrad,",paperback,848," Microsoft Press; 1 edition (July 25, 2013)", English,735671230,9780735671232,$35.70
B2842,Android SQLite Essentials,"Sunny Kumar Aditya,Vikash Kumar Karn,",paperback,127," Packt Publishing - ebooks Account (August 25, 2014)", English,1783282959,9781783282951,
B2843,Oracle Discoverer 10g Handbook (Oracle (McGraw-Hill)),"Michael Armstrong-Smith,",paperback,1027, McGraw-Hill Education; 1 edition (March 2006), English,72262141,9780072262148,
B2844,The SQL Server 7.0 Handbook: A Guide to Microsoft Database Computing,,paperback,464," Digital Press (August 3, 1999)", English, 155558201X,9781555582012,
B2845,MySQL Phrasebook,"Zak Greant,",paperback,192," Sams Publishing (March 26, 2006)", English,672328399,9780672328398,$24.99
B2846,Access 2.0 for Windows (Windows Workshop),,paperback,144, Wadsworth Publishing Company (December 1995), English, 053430558X,9780534305581,
B2847,Implementing Cloud Design Patterns for AWS,,paperback,234," Packt Publishing - ebooks Account (May 15, 2015)", English,1782177345,9781782177340,
B2848,Access for Windows 95 (Essentials (Que Paperback)),"Robert Ferrett,",paperback,224, Que; Pap/Dskt edition (January 1996), English,1575762633,9781575762630,
B2849,Designing A Data Warehouse: Supporting Customer Relationship Management,"Chris Todman,",paperback,352," Prentice Hall; 1 edition (January 8, 2001)", English,130897124,9780130897121,$0.01
B2850,"Complete, Responsive Mobile App Design Using Visual Studio: Integrating MySQL Database into Your Web Page",,paperback,40," CreateSpace Independent Publishing Platform (March 24, 2015)", English,1508986223,9781508986225,
B2851,Oracle Database 10g New Features (Osborne ORACLE Press Series),"Robert G. Freeman,",paperback,272," McGraw-Hill Education; 1st edition (April 13, 2004)", English,72229470,9780072229479,$40.00
B2852,MariaDB Cookbook,"Daniel Bartholomew,",paperback,280," Packt Publishing - ebooks Account (April 10, 2014)", English,1783284390,9781783284399,
B2853,Interactive Data Visualization for the Web,"Scott Murray,",paperback,272," O'Reilly Media; 1 edition (April 5, 2013)", English,1449339735,9781449339739,$26.85
B2854,DB2 Universal Database SQL Developer's Guide,"Roger E. Sanders,",paperback,834," Mcgraw-Hill (Tx) (October 1, 1999)", English,71353895,9780071353892,
B2855,Educational Improvement Through Data Mining and Analytics (Education in a Competitive and Globalizing World),,paperback,91," Nova Science Pub Inc (August 25, 2014)", English,1633213587,9781633213586,$62.00
B2856,"Algorithms and Data Structures: Workshop WADS '89, Ottawa, Canada, August 17-19, 1989. Proceedings (Lecture Notes in Computer Science)",,paperback,244," Springer; 1989 edition (September 5, 1989)", English,3540515429,9783540515425,$109.00
B2857,Real-World Hadoop,,paperback,104," O'Reilly Media; 1 edition (April 12, 2015)", English,1491922664,9781491922668,$10.95
B2858,DB2 Meets Windows Nt,,paperback,346, Ibm (July 1997), English,738404683,9780738404684,
B2859,Learning Spark: Lightning-Fast Big Data Analysis,,paperback,276," O'Reilly Media; 1 edition (February 27, 2015)", English,1449358624,9781449358624,$29.99
B2860,Oracle HTML DB Handbook (Oracle Press),,paperback,486," McGraw-Hill Education; 1 edition (March 20, 2006)", English,72257687,9780072257687,$55.00
