ID_A,ID_B,Title_A,Title_B,Authors_A,Authors_B
1741,1783,Linear Shape Deformation Models With Local Support Using Graph-Based Structured Matrix Factorisation,Deep learning-based super-resolution in coherent imaging systems,"Bernard, Florian and Gemmar, Peter and Hertel, Frank and Goncalves, Jorge and Thunberg, Johan","Tairan Liu, Kevin de Haan, Yair Rivenson, Zhensong Wei, Xin Zeng, Yibo Zhang, Aydogan Ozcan"
1502,1457,Joint Unsupervised Deformable Spatio-Temporal Alignment of Sequences,Skeleton-based Activity Recognition with Local Order Preserving Match of Linear Patches,"Zafeiriou, Lazaros and Antonakos, Epameinondas and Zafeiriou, Stefanos and Pantic, Maja","Yaqiang Yao, Yan Liu, Huanhuan Chen"
2035,2287,Kernel Square-Loss Exemplar Machines for Image Retrieval,Compressed Sensing Parallel MRI with Adaptive Shrinkage TV Regularization,"Rezende, Rafael S. and Zepeda, Joaquin and Ponce, Jean and Bach, Francis and Perez, Patrick","Raji Susan Mathew, Joseph Suresh Paul"
1450,7857,Reinforcement Learning for Visual Object Detection,Accurate 3D Reconstruction of Dynamic Scenes from Monocular Image Sequences with Severe Occlusions,"Mathe, Stefan and Pirinen, Aleksis and Sminchisescu, Cristian","Vladislav Golyanik, Torben Fetzer, Didier Stricker"
382,6016,Reconstructing Evolving Tree Structures in Time Lapse Sequences,Fine-grained Video Attractiveness Prediction Using Multimodal Deep Learning on a Large Real-world Dataset,"Glowacki, Przemyslaw and Amavel Pinheiro, Miguel and Turetken, Engin and Sznitman, Raphael and Lebrecht, Daniel and Kybic, Jan and Holtmaat, Anthony and Fua, Pascal","Xinpeng Chen, Jingyuan Chen, Lin Ma, Jian Yao, Wei Liu, Jiebo Luo, Tong Zhang"
641,297,Photometric Refinement of Depth Maps for Multi-Albedo Objects,Combining Deep and Depth: Deep Learning and Face Depth Maps for Driver Attention Monitoring,"Chatterjee, Avishek and Madhav Govindu, Venu",Guido Borghi
3141,1342,Feature Generating Networks for Zero-Shot Learning,Emerging Applications of Reversible Data Hiding,"Xian, Yongqin and Lorenz, Tobias and Schiele, Bernt and Akata, Zeynep","Dongdong Hou, Weiming Zhang, Jiayang Liu, Siyan Zhou, Dongdong Chen, Nenghai Yu"
2629,3547,Local Descriptors Optimized for Average Precision,Deep attention-guided fusion network for lesion segmentation,"He, Kun and Lu, Yan and Sclaroff, Stan","Hengliang Zhu, Yangyang Hao, Lizhuang Ma, Ruixing Li, Hua Wang"
643,1089,Classifier Based Graph Construction for Video Segmentation,Robust Visual Tracking using Multi-Frame Multi-Feature Joint Modeling,"Khoreva, Anna and Galasso, Fabio and Hein, Matthias and Schiele, Bernt","Peng Zhang, Shujian Yu, Jiamiao Xu, Xinge You, Xiubao Jiang, Xiao-Yuan Jing, Dacheng Tao"
2566,13,Awesome Typography: Statistics-Based Text Effects Transfer,Sequential Gating Ensemble Network for Noise Robust Multi-Scale Face Restoration,"Yang, Shuai and Liu, Jiaying and Lian, Zhouhui and Guo, Zongming","Zhibo Chen, Jianxin Lin, Tiankuang Zhou, Feng Wu"
3239,7061,Viewpoint-Aware Attentive Multi-View Inference for Vehicle Re-Identification,A complete hand-drawn sketch vectorization framework,"Zhou, Yi and Shao, Ling","Luca Donati, Simone Cesano, Andrea Prati"
1857,1700,Attention-Aware Face Hallucination via Deep Reinforcement Learning,Deep Person Re-identification for Probabilistic Data Association in Multiple Pedestrian Tracking,"Cao, Qingxing and Lin, Liang and Shi, Yukai and Liang, Xiaodan and Li, Guanbin","Brian H. Wang, Yan Wang, Kilian Q. Weinberger, Mark Campbell"
3500,9435,Recurrent Pixel Embedding for Instance Grouping,Single-pixel imaging with Morlet wavelet correlated random patterns,"Kong, Shu and Fowlkes, Charless C.","Krzysztof M. Czajkowski, Anna Pastuszczak, Rafa Kotyski"
766,5511,Learning Similarity Metrics for Dynamic Scene Segmentation,Hand Pose Estimation via Latent 2.5D Heatmap Regression,"Teney, Damien and Brown, Matthew and Kit, Dmitry and Hall, Peter","Umar Iqbal, Pavlo Molchanov, Thomas Breuel, Juergen Gall, Jan Kautz"
3127,9142,Pyramid Stereo Matching Network,Multimodal and Multiscale Deep Neural Networks for the Early Diagnosis of Alzheimer's Disease using structural MR and FDG-PET images,"Chang, Jia-Ren and Chen, Yong-Sheng","Donghuan Lu, Karteek Popuri, Weiguang Ding, Rakesh Balachandar, Mirza Faisal Beg"
1040,1632,Correlation Filters With Limited Boundaries,End-to-End Diagnosis and Segmentation Learning from Cardiac Magnetic Resonance Imaging,"Kiani Galoogahi, Hamed and Sim, Terence and Lucey, Simon","Gerard Snaauw, Dong Gong, Gabriel Maicas, Anton van den Hengel, Wiro J. Niessen, Johan Verjans, Gustavo Carneiro"
75,658,Multi-View Super Vector for Action Recognition,Adversarial Defense by Stratified Convolutional Sparse Coding,"Cai, Zhuowei and Wang, Limin and Peng, Xiaojiang and Qiao, Yu","Bo Sun, Nian-hsuan Tsai, Fangchen Liu, Ronald Yu, Hao Su"
2957,2818,Boosting Domain Adaptation by Discovering Latent Domains,Discriminative out-of-distribution detection for semantic segmentation,"Mancini, Massimiliano and Porzi, Lorenzo and Rota Bul_, Samuel and Caputo, Barbara and Ricci, Elisa","Petra Bevandi, Ivan Kreo, Marin Ori, Sinia egvi"
403,4510,Beat the MTurkers: Automatic Image Labeling from Weak 3D Supervision,Compression of phase-only holograms with JPEG standard and deep learning,"Chen, Liang-Chieh and Fidler, Sanja and Yuille, Alan L. and Urtasun, Raquel","Shuming Jiao, Zhi Jin, Chenliang Chang, Changyuan Zhou, Wenbin Zou, Xia Li"
147,9230,Partial Optimality by Pruning for MAP-inference with General Graphical Models,A self-organizing neural network architecture for learning human-object interactions,"Swoboda, Paul and Savchynskyy, Bogdan and Kappes, Jorg H. and Schnorr, Christoph","Luiza Mici, German I. Parisi, Stefan Wermter"
2160,7069,Slow Flow: Exploiting High-Speed Cameras for Accurate and Diverse Optical Flow Reference Data,ASP:A Fast Adversarial Attack Example Generation Framework based on Adversarial Saliency Prediction,"Janai, Joel and Guney, Fatma and Wulff, Jonas and Black, Michael J. and Geiger, Andreas","Fuxun Yu, Qide Dong, Xiang Chen"
2628,2468,The Unreasonable Effectiveness of Deep Features as a Perceptual Metric,Monocular Object and Plane SLAM in Structured Environments,"Zhang, Richard and Isola, Phillip and Efros, Alexei A. and Shechtman, Eli and Wang, Oliver","Shichao Yang, Sebastian Scherer"
3284,7574,Dynamic Zoom-In Network for Fast Object Detection in Large Images,Deep Net Triage: Analyzing the Importance of Network Layers via Structural Compression,"Gao, Mingfei and Yu, Ruichi and Li, Ang and Morariu, Vlad I. and Davis, Larry S.","Theodore S. Nowak, Jason J. Corso"
1995,1610,PoseTrack: Joint Multi-Person Pose Estimation and Tracking,Visions of a generalized probability theory,"Iqbal, Umar and Milan, Anton and Gall, Juergen",Fabio Cuzzolin
3221,5418,LIME: Live Intrinsic Material Estimation,Hybrid Forests for Left Ventricle Segmentation using only the first slice label,"Meka, Abhimitra and Maximov, Maxim and Zollhfer, Michael and Chatterjee, Avishek and Seidel, Hans-Peter and Richardt, Christian and Theobalt, Christian","Ismal Kon, Lahsen Boulmane"
981,9626,Learning to Segment Moving Objects in Videos,ExprGAN: Facial Expression Editing with Controllable Expression Intensity,"Fragkiadaki, Katerina and Arbelaez, Pablo and Felsen, Panna and Malik, Jitendra","Hui Ding, Kumar Sricharan, Rama Chellappa"
646,369,Prediction of Search Targets From Fixations in Open-World Settings,Proximal Mean-field for Neural Network Quantization,"Sattar, Hosnieh and Muller, Sabine and Fritz, Mario and Bulling, Andreas","Thalaiyasingam Ajanthan, Puneet K. Dokania, Richard Hartley, Philip H. S. Torr"
2147,7549,"Simultaneous Facial Landmark Detection, Pose and Deformation Estimation Under Facial Occlusion",Benchmark Visual Question Answer Models by using Focus Map,"Wu, Yue and Gou, Chao and Ji, Qiang","Wenda Qiu, Yueyang Xianzang, Zhekai Zhang"
3397,2630,Matching Adversarial Networks,Convolutional Neural Network for Trajectory Prediction,"Mttyus, Gellrt and Urtasun, Raquel","Nishant Nikhil, Brendan Tran Morris"
1779,6182,Modality and Component Aware Feature Fusion For RGB-D Scene Classification,B-DCGAN:Evaluation of Binarized DCGAN for FPGA,"Wang, Anran and Cai, Jianfei and Lu, Jiwen and Cham, Tat-Jen","Hideo Terada, Hayaru Shouno"
1579,5936,Structure-From-Motion Revisited,Anticipating Traffic Accidents with Adaptive Loss and Large-scale Incident DB,"Schonberger, Johannes L. and Frahm, Jan-Michael","Tomoyuki Suzuki, Hirokatsu Kataoka, Yoshimitsu Aoki, Yutaka Satoh"
3355,7359,Reconstruction Network for Video Captioning,An Iterative Spanning Forest Framework for Superpixel Segmentation,"Wang, Bairui and Ma, Lin and Zhang, Wei and Liu, Wei","John E. Vargas-Muoz, Ananda S. Chowdhury, Eduardo B. Alexandre, Felipe L. Galvo, Paulo A. Vechiatto Miranda, Alexandre X. Falco"
3119,378,Gaze Prediction in Dynamic 360 Immersive Videos,Automatic Feature Weight Determination using Indexing and Pseudo-Relevance Feedback for Multi-feature Content-Based Image Retrieval,"Xu, Yanyu and Dong, Yanbing and Wu, Junru and Sun, Zhengzhong and Shi, Zhiru and Yu, Jingyi and Gao, Shenghua","Asheet Kumar, Shivam Choudhary, Vaibhav Singh Khokhar, Vikas Meena, Chiranjoy Chattopadhyay"
1212,1393,Deep Saliency With Encoded Low Level Distance Map and High Level Features,DSNet: Deep and Shallow Feature Learning for Efficient Visual Tracking,"Lee, Gayoung and Tai, Yu-Wing and Kim, Junmo","Qiangqiang Wu, Yan Yan, Yanjie Liang, Yi Liu, Hanzi Wang"
1358,5112,Collaborative Quantization for Cross-Modal Similarity Search,SAVERS: SAR ATR with Verification Support Based on Convolutional Neural Network,"Zhang, Ting and Wang, Jingdong",Hidetoshi Furukawa
1842,609,Forecasting Human Dynamics From Static Images,Deep Hierarchical Machine: a Flexible Divide-and-Conquer Architecture,"Chao, Yu-Wei and Yang, Jimei and Price, Brian and Cohen, Scott and Deng, Jia","Shichao Li, Xin Yang, Tim Cheng"
235,1059,One Millisecond Face Alignment with an Ensemble of Regression Trees,Deeper Interpretability of Deep Networks,"Kazemi, Vahid and Sullivan, Josephine","Tian Xu, Jiayu Zhan, Oliver G. B. Garrod, Philip H. S. Torr, Song-Chun Zhu, Robin A. A. Ince, Philippe G. Schyns"
114,6381,Compact Representation for Image Classification: To Choose or to Compress?,Monocular Depth Estimation by Learning from Heterogeneous Datasets,"Zhang, Yu and Wu, Jianxin and Cai, Jianfei","Akhil Gurram, Onay Urfalioglu, Ibrahim Halfaoui, Fahd Bouzaraa, Antonio M. Lopez"
2354,312,Deep Multimodal Representation Learning From Temporal Data,Scene Recomposition by Learning-based ICP,"Yang, Xitong and Ramesh, Palghat and Chitta, Radha and Madhvanath, Sriganesh and Bernal, Edgar A. and Luo, Jiebo","Hamid Izadinia, Steven M. Seitz"
2077,7133,Weakly Supervised Affordance Detection,RoadTracer: Automatic Extraction of Road Networks from Aerial Images,"Sawatzky, Johann and Srikantha, Abhilash and Gall, Juergen","Favyen Bastani, Songtao He, Sofiane Abbar, Mohammad Alizadeh, Hari Balakrishnan, Sanjay Chawla, Sam Madden, David DeWitt"
2054,645,Factorized Variational Autoencoders for Modeling Audience Reactions to Movies,A Deep Learning Approach for Multi-View Engagement Estimation of Children in a Child-Robot Joint Attention task,"Deng, Zhiwei and Navarathna, Rajitha and Carr, Peter and Mandt, Stephan and Yue, Yisong and Matthews, Iain and Mori, Greg","Jack Hadfield, Georgia Chalvatzaki, Petros Koutras, Mehdi Khamassi, Costas S. Tzafestas, Petros Maragos"
1513,1762,ProNet: Learning to Propose Object-Specific Boxes for Cascaded Neural Networks,Generating Self-Guided Dense Annotations for Weakly Supervised Semantic Segmentation,"Sun, Chen and Paluri, Manohar and Collobert, Ronan and Nevatia, Ram and Bourdev, Lubomir","Zi-Yi Ke, Chiou-Ting Hsu"
393,2719,Fully Automated Non-rigid Segmentation with Distance Regularized Level Set Evolution Initialized and Constrained by Deep-structured Inference,Cross-Domain Collaborative Learning via Cluster Canonical Correlation Analysis and Random Walker for Hyperspectral Image Classification,"Anh Ngo, Tuan and Carneiro, Gustavo","Yao Qin, Lorenzo Bruzzone, Biao Li, Yuanxin Ye"
1450,3849,Reinforcement Learning for Visual Object Detection,Outfit Generation and Style Extraction via Bidirectional LSTM and Autoencoder,"Mathe, Stefan and Pirinen, Aleksis and Sminchisescu, Cristian","Takuma Nakamura, Ryosuke Goto"
2874,2984,Pix3D: Dataset and Methods for Single-Image 3D Shape Modeling,Deep Morphing: Detecting bone structures in fluoroscopic X-ray images with prior knowledge,"Sun, Xingyuan and Wu, Jiajun and Zhang, Xiuming and Zhang, Zhoutong and Zhang, Chengkai and Xue, Tianfan and Tenenbaum, Joshua B. and Freeman, William T.","Aaron Pries, Peter J. Schreier, Artur Lamm, Stefan Pede, Jrgen Schmidt"
3170,2080,Low-Shot Learning With Imprinted Weights,Posture recognition using an RGB-D camera : exploring 3D body modeling and deep learning approaches,"Qi, Hang and Brown, Matthew and Lowe, David G.","Mohamed El Amine Elforaici, Ismail Chaaraoui, Wassim Bouachir, Youssef Ouakrim, Neila Mezghani"
3071,8655,SINT++: Robust Visual Tracking via Adversarial Positive Instance Generation,Deep Matching Autoencoders,"Wang, Xiao and Li, Chenglong and Luo, Bin and Tang, Jin","Tanmoy Mukherjee, Makoto Yamada, Timothy M. Hospedales"
888,7421,Efficient SDP Inference for Fully-Connected CRFs Based on Low-Rank Decomposition,Deep Learning for End-to-End Automatic Target Recognition from Synthetic Aperture Radar Imagery,"Wang, Peng and Shen, Chunhua and van den Hengel, Anton",Hidetoshi Furukawa
1208,7564,A Text Detection System for Natural Scenes With Convolutional Feature Learning and Cascaded Classification,Student Beats the Teacher: Deep Neural Networks for Lateral Ventricles Segmentation in Brain MR,"Zhu, Siyu and Zanibbi, Richard","Mohsen Ghafoorian, Jonas Teuwen, Rashindra Manniesing, Frank-Erik de Leeuw, Bram van Ginneken, Nico Karssemeijer, Bram Platel"
3408,9645,Deep Density Clustering of Unconstrained Faces,Art of singular vectors and universal adversarial perturbations,"Lin, Wei-An and Chen, Jun-Cheng and Castillo, Carlos D. and Chellappa, Rama","Valentin Khrulkov, Ivan Oseledets"
3527,1450,CNN Driven Sparse Multi-Level B-Spline Image Registration,Bi-GANs-ST for Perceptual Image Super-resolution,"Jiang, Pingge and Shackleford, James A.","Xiaotong Luo, Rong Chen, Yuan Xie, Yanyun Qu, Cuihua Li"
3497,2450,VITAL: VIsual Tracking via Adversarial Learning,Convolutional Neural Networks for the segmentation of microcalcification in Mammography Imaging,"Song, Yibing and Ma, Chao and Wu, Xiaohe and Gong, Lijun and Bao, Linchao and Zuo, Wangmeng and Shen, Chunhua and Lau, Rynson W.H. and Yang, Ming-Hsuan","Gabriele Valvano, Gianmarco Santini, Nicola Martini, Andrea Ripoli, Chiara Iacconi, Dante Chiappino, Daniele Della Latta"
2549,4754,Speed/Accuracy Trade-Offs for Modern Convolutional Object Detectors,Automatic Large-Scale Data Acquisition via Crowdsourcing for Crosswalk Classification: A Deep Learning Approach,"Huang, Jonathan and Rathod, Vivek and Sun, Chen and Zhu, Menglong and Korattikara, Anoop and Fathi, Alireza and Fischer, Ian and Wojna, Zbigniew and Song, Yang and Guadarrama, Sergio and Murphy, Kevin","Rodrigo F. Berriel, Franco Schmidt Rossi, Alberto F. de Souza, Thiago Oliveira-Santos"
780,7706,Real-Time Visual Analysis of Microvascular Blood Flow for Critical Care,3D Face Reconstruction with Region Based Best Fit Blending Using Mobile Phone for Virtual Reality Based Social Media,"Liu, Chao and Gomez, Hernando and Narasimhan, Srinivasa and Dubrawski, Artur and Pinsky, Michael R. and Zuckerbraun, Brian","Gholamreza Anbarjafari, Rain Eric Haamer, Iiris Lusi, Toomas Tikk, Lembit Valgma"
468,521,Two-Class Weather Classification,Assigning a Grade: Accurate Measurement of Road Quality Using Satellite Imagery,"Lu, Cewu and Lin, Di and Jia, Jiaya and Tang, Chi-Keung","Gabriel Cadamuro, Aggrey Muhebwa, Jay Taneja"
1699,252,Active Learning for Delineation of Curvilinear Structures,Attending Category Disentangled Global Context for Image Classification,"Mosinska-Domanska, Agata and Sznitman, Raphael and Glowacki, Przemyslaw and Fua, Pascal","Keke Tang, Guodong Wei, Runnan Chen, Jie Zhu, Wenping Wang"
96,248,Human Action Recognition Across Datasets by Foreground-weighted Histogram Decomposition,Variational Autoencoders Pursue PCA Directions (by Accident),"Sultani, Waqas and Saleemi, Imran","Michal Rolinek, Dominik Zietlow, Georg Martius"
1122,3964,Modeling Video Evolution for Action Recognition,Semantic Instance Meets Salient Object: Study on Video Semantic Salient Instance Segmentation,"Fernando, Basura and Gavves, Efstratios and Oramas, Jose M. and Ghodrati, Amir and Tuytelaars, Tinne","Trung-Nghia Le, Akihiro Sugimoto"
1017,801,Video Event Recognition With Deep Hierarchical Context Model,Sampling Techniques for Large-Scale Object Detection from Sparsely Annotated Objects,"Wang, Xiaoyang and Ji, Qiang","Yusuke Niitani, Takuya Akiba, Tommi Kerola, Toru Ogawa, Shotaro Sano, Shuji Suzuki"
2413,6274,"Joint Graph Decomposition & Node Labeling: Problem, Algorithms, Applications",REST: Real-to-Synthetic Transform for Illumination Invariant Camera Localization,"Levinkov, Evgeny and Uhrig, Jonas and Tang, Siyu and Omran, Mohamed and Insafutdinov, Eldar and Kirillov, Alexander and Rother, Carsten and Brox, Thomas and Schiele, Bernt and Andres, Bjoern","Sota Shoman, Tomohiro Mashita, Alexander Plopski, Photchara Ratsamee, Yuki Uranishi, Haruo Takemura"
