ID_A,ID_B,Flag,Title_A,Title_B,Authors_A,Authors_B
3543,6352,,Towards Universal Representation for Unseen Action Recognition,Towards Universal Representation for Unseen Action Recognition,"Zhu, Yi and Long, Yang and Guan, Yu and Newsam, Shawn and Shao, Ling","Yi Zhu, Yang Long, Yu Guan, Shawn Newsam, Ling Shao"
3544,1494,0,Deep Image Prior,Image Restoration using Total Variation Regularized Deep Image Prior,"Ulyanov, Dmitry and Vedaldi, Andrea and Lempitsky, Victor","Jiaming Liu, Yu Sun, Xiaojian Xu, Ulugbek S. Kamilov"
3544,1899,0,Deep Image Prior,Learning Converged Propagations with Deep Prior Ensemble for Image Enhancement,"Ulyanov, Dmitry and Vedaldi, Andrea and Lempitsky, Victor","Risheng Liu, Long Ma, Yiyang Wang, Lei Zhang"
3544,3643,0,Deep Image Prior,Learning Hybrid Sparsity Prior for Image Restoration: Where Deep Learning Meets Sparse Coding,"Ulyanov, Dmitry and Vedaldi, Andrea and Lempitsky, Victor","Fangfang Wu, Weisheng Dong, Guangming Shi, Xin Li"
3544,4657,0,Deep Image Prior,Training deep learning based image denoisers from undersampled measurements without ground truth and without image prior,"Ulyanov, Dmitry and Vedaldi, Andrea and Lempitsky, Victor","Magauiya Zhussip, Shakarim Soltanayev, Se Young Chun"
3544,7490,0,Deep Image Prior,Denoising Prior Driven Deep Neural Network for Image Restoration,"Ulyanov, Dmitry and Vedaldi, Andrea and Lempitsky, Victor","Weisheng Dong, Peiyao Wang, Wotao Yin, Guangming Shi, Fangfang Wu, Xiaotong Lu"
3544,8302,,Deep Image Prior,Deep Image Prior,"Ulyanov, Dmitry and Vedaldi, Andrea and Lempitsky, Victor","Dmitry Ulyanov, Andrea Vedaldi, Victor Lempitsky"
3545,6730,,ST-GAN: Spatial Transformer Generative Adversarial Networks for Image Compositing,ST-GAN: Spatial Transformer Generative Adversarial Networks for Image Compositing,"Lin, Chen-Hsuan and Yumer, Ersin and Wang, Oliver and Shechtman, Eli and Lucey, Simon","Chen-Hsuan Lin, Ersin Yumer, Oliver Wang, Eli Shechtman, Simon Lucey"
3545,7070,0,ST-GAN: Spatial Transformer Generative Adversarial Networks for Image Compositing,Image Transformer,"Lin, Chen-Hsuan and Yumer, Ersin and Wang, Oliver and Shechtman, Eli and Lucey, Simon","Niki Parmar, Ashish Vaswani, Jakob Uszkoreit, ukasz Kaiser, Noam Shazeer, Alexander Ku, Dustin Tran"
2534,5438,0,Adversarial Discriminative Domain Adaptation,Unsupervised Cross-Modality Domain Adaptation of ConvNets for Biomedical Image Segmentations with Adversarial Loss,"Tzeng, Eric and Hoffman, Judy and Saenko, Kate and Darrell, Trevor","Qi Dou, Cheng Ouyang, Cheng Chen, Hao Chen, Pheng-Ann Heng"
627,94,0,Sparse Convolutional Neural Networks,Classification of X-Ray Protein Crystallization Using Deep Convolutional Neural Networks with a Finder Module,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Yusei Miura, Tetsuya Sakurai, Claus Aranha, Toshiya Senda, Ryuichi Kato, Yusuke Yamada"
2077,3826,0,Weakly Supervised Affordance Detection,PCL: Proposal Cluster Learning for Weakly Supervised Object Detection,"Sawatzky, Johann and Srikantha, Abhilash and Gall, Juergen","Peng Tang, Xinggang Wang, Song Bai, Wei Shen, Xiang Bai, Wenyu Liu, Alan Yuille"
2235,976,0,Improving Interpretability of Deep Neural Networks With Semantic Information,Neural Networks with Activation Networks,"Dong, Yinpeng and Su, Hang and Zhu, Jun and Zhang, Bo","Jinhyeok Jang, Jaehong Kim, Jaeyeon Lee, Seungjoon Yang"
2315,5198,0,Stacked Generative Adversarial Networks,Retinal Vessel Segmentation Based on Conditional Deep Convolutional Generative Adversarial Networks,"Huang, Xun and Li, Yixuan and Poursaeed, Omid and Hopcroft, John and Belongie, Serge","Yun Jiang, Ning Tan"
270,6729,0,Scalable Object Detection using Deep Neural Networks,Abnormality Detection in Mammography using Deep Convolutional Neural Networks,"Erhan, Dumitru and Szegedy, Christian and Toshev, Alexander and Anguelov, Dragomir","Pengcheng Xi, Chang Shu, Rafik Goubran"
3480,4519,0,Interpretable Convolutional Neural Networks,Transformationally Identical and Invariant Convolutional Neural Networks through Symmetric Element Operators,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Shih Chung B. Lo, Matthew T. Freedman, Seong K. Mun, Shuo Gu"
2646,9938,0,Cross-Domain Self-Supervised Multi-Task Feature Learning Using Synthetic Imagery,Multi-task Self-Supervised Visual Learning,"Ren, Zhongzheng and Jae Lee, Yong","Carl Doersch, Andrew Zisserman"
627,8339,0,Sparse Convolutional Neural Networks,DFUNet: Convolutional Neural Networks for Diabetic Foot Ulcer Classification,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Manu Goyal, Neil D. Reeves, Adrian K. Davison, Satyan Rajbhandari, Jennifer Spragg, Moi Hoon Yap"
2175,7159,0,Point to Set Similarity Based Deep Feature Learning for Person Re-Identification,Triplet-based Deep Similarity Learning for Person Re-Identification,"Zhou, Sanping and Wang, Jinjun and Wang, Jiayun and Gong, Yihong and Zheng, Nanning","Wentong Liao, Michael Ying Yang, Ni Zhan, Bodo Rosenhahn"
1913,5879,0,Perceptual Generative Adversarial Networks for Small Object Detection,Graphical Generative Adversarial Networks,"Li, Jianan and Liang, Xiaodan and Wei, Yunchao and Xu, Tingfa and Feng, Jiashi and Yan, Shuicheng","Chongxuan Li, Max Welling, Jun Zhu, Bo Zhang"
1787,9287,0,Local Binary Convolutional Neural Networks,Interpretable Convolutional Neural Networks,"Juefei-Xu, Felix and Naresh Boddeti, Vishnu and Savvides, Marios","Quanshi Zhang, Ying Nian Wu, Song-Chun Zhu"
627,1966,0,Sparse Convolutional Neural Networks,Camera Model Identification Using Convolutional Neural Networks,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Artur Kuzin, Artur Fattakhov, Ilya Kibardin, Vladimir Iglovikov, Ruslan Dautov"
2669,9452,0,Pointwise Convolutional Neural Networks,Urban Land Cover Classification with Missing Data Modalities Using Deep Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Michael Kampffmeyer, Arnt-Brre Salberg, Robert Jenssen"
2173,5879,0,Unsupervised Pixel-Level Domain Adaptation With Generative Adversarial Networks,Graphical Generative Adversarial Networks,"Bousmalis, Konstantinos and Silberman, Nathan and Dohan, David and Erhan, Dumitru and Krishnan, Dilip","Chongxuan Li, Max Welling, Jun Zhu, Bo Zhang"
3202,6104,0,Focal Visual-Text Attention for Visual Question Answering,Differential Attention for Visual Question Answering,"Liang, Junwei and Jiang, Lu and Cao, Liangliang and Li, Li-Jia and Hauptmann, Alexander G.","Badri Patro, Vinay P. Namboodiri"
2946,6460,0,Unsupervised Deep Generative Adversarial Hashing Network,Unsupervised Semantic Deep Hashing,"Ghasedi Dizaji, Kamran and Zheng, Feng and Sadoughi, Najmeh and Yang, Yanhua and Deng, Cheng and Huang, Heng",Sheng Jin
2277,6400,0,Multi-Level Attention Networks for Visual Question Answering,Attention on Attention: Architectures for Visual Question Answering (VQA),"Yu, Dongfei and Fu, Jianlong and Mei, Tao and Rui, Yong","Jasdeep Singh, Vincent Ying, Alex Nutkiewicz"
3136,1735,,Adversarial Feature Augmentation for Unsupervised Domain Adaptation,Unsupervised Domain Adaptation for Learning Eye Gaze from a Million Synthetic Images: An Adversarial Approach,"Volpi, Riccardo and Morerio, Pietro and Savarese, Silvio and Murino, Vittorio","Avisek Lahiri, Abhinav Agarwalla, Prabir Kumar Biswas"
3480,6837,0,Interpretable Convolutional Neural Networks,Convolutional Neural Networks with Alternately Updated Clique,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Yibo Yang, Zhisheng Zhong, Tiancheng Shen, Zhouchen Lin"
3008,3826,0,Zigzag Learning for Weakly Supervised Object Detection,PCL: Proposal Cluster Learning for Weakly Supervised Object Detection,"Zhang, Xiaopeng and Feng, Jiashi and Xiong, Hongkai and Tian, Qi","Peng Tang, Xinggang Wang, Song Bai, Wei Shen, Xiang Bai, Wenyu Liu, Alan Yuille"
3188,1601,0,Low-Latency Video Semantic Segmentation,The UAVid Dataset for Video Semantic Segmentation,"Li, Yule and Shi, Jianping and Lin, Dahua","Ye Lyu, George Vosselman, Guisong Xia, Alper Yilmaz, Michael Ying Yang"
1808,2474,0,One-Shot Video Object Segmentation,YouTube-VOS: A Large-Scale Video Object Segmentation Benchmark,"Caelles, Sergi and Maninis, Kevis-Kokitsi and Pont-Tuset, Jordi and Leal-Taixe, Laura and Cremers, Daniel and Van Gool, Luc","Ning Xu, Linjie Yang, Yuchen Fan, Dingcheng Yue, Yuchen Liang, Jianchao Yang, Thomas Huang"
2315,7221,0,Stacked Generative Adversarial Networks,Generative Adversarial Networks using Adaptive Convolution,"Huang, Xun and Li, Yixuan and Poursaeed, Omid and Hopcroft, John and Belongie, Serge","Nhat M. Nguyen, Nilanjan Ray"
2669,8883,0,Pointwise Convolutional Neural Networks,Towards Effective Low-bitwidth Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Bohan Zhuang, Chunhua Shen, Mingkui Tan, Lingqiao Liu, Ian Reid"
2224,8353,0,Active Convolution: Learning the Shape of Convolution for Image Classification,Between-class Learning for Image Classification,"Jeon, Yunho and Kim, Junmo","Yuji Tokozume, Yoshitaka Ushiku, Tatsuya Harada"
3466,4579,0,Iterative Learning With Open-Set Noisy Labels,Dimensionality-Driven Learning with Noisy Labels,"Wang, Yisen and Liu, Weiyang and Ma, Xingjun and Bailey, James and Zha, Hongyuan and Song, Le and Xia, Shu-Tao","Xingjun Ma, Yisen Wang, Michael E. Houle, Shuo Zhou, Sarah M. Erfani, Shu-Tao Xia, Sudanthi Wijewickrema, James Bailey"
3480,4851,0,Interpretable Convolutional Neural Networks,Heterogeneous Bitwidth Binarization in Convolutional Neural Networks,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Josh Fromm, Shwetak Patel, Matthai Philipose"
3480,948,0,Interpretable Convolutional Neural Networks,KekuleScope: improved prediction of cancer cell line sensitivity using convolutional neural networks trained on compound images,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Isidro Cortes Ciriano, Andreas Bender"
1601,8367,0,Structural Correlation Filter for Robust Visual Tracking,Particle Filter Re-detection for Visual Tracking via Correlation Filters,"Liu, Si and Zhang, Tianzhu and Cao, Xiaochun and Xu, Changsheng","Di Yuan, Donghao Li, Zhenyu He, Xinming Zhang"
2669,8890,0,Pointwise Convolutional Neural Networks,PupilNet v2.0: Convolutional Neural Networks for CPU based real time Robust Pupil Detection,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Wolfgang Fuhl, Thiago Santini, Gjergji Kasneci, Wolfgang Rosenstiel, Enkelejda Kasneci"
3447,5886,0,Generate to Adapt: Aligning Domains Using Generative Adversarial Networks,Modular Generative Adversarial Networks,"Sankaranarayanan, Swami and Balaji, Yogesh and Castillo, Carlos D. and Chellappa, Rama","Bo Zhao, Bo Chang, Zequn Jie, Leonid Sigal"
1116,4654,0,A Convolutional Neural Network Cascade for Face Detection,A 2.5D Cascaded Convolutional Neural Network with Temporal Information for Automatic Mitotic Cell Detection in 4D Microscopic Images,"Li, Haoxiang and Lin, Zhe and Shen, Xiaohui and Brandt, Jonathan and Hua, Gang","Titinunt Kitrungrotsakul, Xian-Hau Han, Yutaro Iwamoto, Satoko Takemoto, Hideo Yokota, Sari Ipponjima, Tomomi Nemoto, Xiong Wei, Yen-Wei Chen"
3093,8436,0,V2V-PoseNet: Voxel-to-Voxel Prediction Network for Accurate 3D Hand and Human Pose Estimation From a Single Depth Map,Dense 3D Regression for Hand Pose Estimation,"Moon, Gyeongsik and Yong Chang, Ju and Mu Lee, Kyoung","Chengde Wan, Thomas Probst, Luc Van Gool, Angela Yao"
2315,911,0,Stacked Generative Adversarial Networks,Automating Motion Correction in Multishot MRI Using Generative Adversarial Networks,"Huang, Xun and Li, Yixuan and Poursaeed, Omid and Hopcroft, John and Belongie, Serge","Siddique Latif, Muhammad Asim, Muhammad Usman, Junaid Qadir, Rajib Rana"
3480,2710,0,Interpretable Convolutional Neural Networks,FPGA Implementation of Convolutional Neural Networks with Fixed-Point Calculations,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Roman A. Solovyev, Alexandr A. Kalinin, Alexander G. Kustov, Dmitry V. Telpukhov, Vladimir S. Ruhlov"
610,3798,,Efficient Object Localization Using Convolutional Networks,"Efficient identification, localization and quantification of grapevine inflorescences in unprepared field images using Fully Convolutional Networks","Tompson, Jonathan and Goroshin, Ross and Jain, Arjun and LeCun, Yann and Bregler, Christoph","Robert Rudolph, Katja Herzog, Reinhard Tpfer, Volker Steinhage"
627,4425,0,Sparse Convolutional Neural Networks,Estimating Achilles tendon healing progress with convolutional neural networks,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Norbert Kapinski, Jakub Zielinski, Bartosz A. Borucki, Tomasz Trzcinski, Beata Ciszkowska-Lyson, Krzysztof S. Nowinski"
1478,5582,0,ScribbleSup: Scribble-Supervised Convolutional Networks for Semantic Segmentation,Fully Convolutional Adaptation Networks for Semantic Segmentation,"Lin, Di and Dai, Jifeng and Jia, Jiaya and He, Kaiming and Sun, Jian","Yiheng Zhang, Zhaofan Qiu, Ting Yao, Dong Liu, Tao Mei"
546,984,0,Landmarks-Based Kernelized Subspace Alignment for Unsupervised Domain Adaptation,Progressive Feature Alignment for Unsupervised Domain Adaptation,"Aljundi, Rahaf and Emonet, Remi and Muselet, Damien and Sebban, Marc","Chaoqi Chen, Weiping Xie, Tingyang Xu, Wenbing Huang, Yu Rong, Xinghao Ding, Yue Huang, Junzhou Huang"
2173,4639,0,Unsupervised Pixel-Level Domain Adaptation With Generative Adversarial Networks,Factorized Adversarial Networks for Unsupervised Domain Adaptation,"Bousmalis, Konstantinos and Silberman, Nathan and Dohan, David and Erhan, Dumitru and Krishnan, Dilip","Jian Ren, Jianchao Yang, Ning Xu, David J. Foran"
3480,3772,0,Interpretable Convolutional Neural Networks,Deepwound: Automated Postoperative Wound Assessment and Surgical Site Surveillance through Convolutional Neural Networks,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Varun Shenoy, Elizabeth Foster, Lauren Aalami, Bakar Majeed, Oliver Aalami"
453,3731,,Large-Scale Visual Font Recognition,Large-Scale Visual Speech Recognition,"Chen, Guang and Yang, Jianchao and Jin, Hailin and Brandt, Jonathan and Shechtman, Eli and Agarwala, Aseem and Han, Tony X.","Brendan Shillingford, Yannis Assael, Matthew W. Hoffman, Thomas Paine, Can Hughes, Utsav Prabhu, Hank Liao, Hasim Sak, Kanishka Rao, Lorrayne Bennett, Marie Mulville, Ben Coppin, Ben Laurie, Andrew Senior, Nando de Freitas"
1993,2215,0,3D Convolutional Neural Networks for Efficient and Robust Hand Pose Estimation From Single Depth Images,Shift-based Primitives for Efficient Convolutional Neural Networks,"Ge, Liuhao and Liang, Hui and Yuan, Junsong and Thalmann, Daniel","Huasong Zhong, Xianggen Liu, Yihui He, Yuchun Ma"
2669,9071,0,Pointwise Convolutional Neural Networks,Do Convolutional Neural Networks Learn Class Hierarchy?,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Bilal Alsallakh, Amin Jourabloo, Mao Ye, Xiaoming Liu, Liu Ren"
1048,5827,0,segDeepM: Exploiting Segmentation and Context in Deep Neural Networks for Object Detection,Capsules for Object Segmentation,"Zhu, Yukun and Urtasun, Raquel and Salakhutdinov, Ruslan and Fidler, Sanja","Rodney LaLonde, Ulas Bagci"
3480,3209,0,Interpretable Convolutional Neural Networks,Energy-based Tuning of Convolutional Neural Networks on Multi-GPUs,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Francisco M. Castro, Nicols Guil, Manuel J. Marn-Jimnez, Jess Prez-Serrano, Manuel Ujaldn"
2615,4533,0,Learning to Estimate 3D Human Pose and Shape From a Single Color Image,Learning to Grasp from a Single Demonstration,"Pavlakos, Georgios and Zhu, Luyang and Zhou, Xiaowei and Daniilidis, Kostas","Pieter Van Molle, Tim Verbelen, Elias De Coninck, Cedric De Boom, Pieter Simoens, Bart Dhoedt"
216,7945,0,Learning and Transferring Mid-Level Image Representations using Convolutional Neural Networks,Pointwise Convolutional Neural Networks,"Oquab, Maxime and Bottou, Leon and Laptev, Ivan and Sivic, Josef","Binh-Son Hua, Minh-Khoi Tran, Sai-Kit Yeung"
3480,6231,0,Interpretable Convolutional Neural Networks,Point Convolutional Neural Networks by Extension Operators,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Matan Atzmon, Haggai Maron, Yaron Lipman"
3480,94,0,Interpretable Convolutional Neural Networks,Classification of X-Ray Protein Crystallization Using Deep Convolutional Neural Networks with a Finder Module,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Yusei Miura, Tetsuya Sakurai, Claus Aranha, Toshiya Senda, Ryuichi Kato, Yusuke Yamada"
2281,5892,0,See the Forest for the Trees: Joint Spatial and Temporal Recurrent Neural Networks for Video-Based Person Re-Identification,Recurrent Neural Networks for Person Re-identification Revisited,"Zhou, Zhen and Huang, Yan and Wang, Wei and Wang, Liang and Tan, Tieniu","Jean-Baptiste Boin, Andre Araujo, Bernd Girod"
3480,5497,0,Interpretable Convolutional Neural Networks,Accelerator-Aware Pruning for Convolutional Neural Networks,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun",Hyeong-Ju Kang
904,4969,0,Recurrent Convolutional Neural Network for Object Recognition,A Recurrent Convolutional Neural Network Approach for Sensorless Force Estimation in Robotic Surgery,"Liang, Ming and Hu, Xiaolin","Arturo Marban, Vignesh Srinivasan, Wojciech Samek, Josep Fernndez, Alicia Casals"
627,1554,0,Sparse Convolutional Neural Networks,Convolutional neural networks with extra-classical receptive fields,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Brian Hu, Stefan Mihalas"
1116,5688,0,A Convolutional Neural Network Cascade for Face Detection,A Saliency-based Convolutional Neural Network for Table and Chart Detection in Digitized Documents,"Li, Haoxiang and Lin, Zhe and Shen, Xiaohui and Brandt, Jonathan and Hua, Gang","I. Kavasidis, S. Palazzo, C. Spampinato, C. Pino, D. Giordano, D. Giuffrida, P. Messina"
158,7179,0,Partial Occlusion Handling for Visual Tracking via Robust Part Matching,Saliency-Enhanced Robust Visual Tracking,"Zhang, Tianzhu and Jia, Kui and Xu, Changsheng and Ma, Yi and Ahuja, Narendra","Caglar Aytekin, Francesco Cricri, Emre Aksu"
3100,8548,0,Dense 3D Regression for Hand Pose Estimation,V2V-PoseNet: Voxel-to-Voxel Prediction Network for Accurate 3D Hand and Human Pose Estimation from a Single Depth Map,"Wan, Chengde and Probst, Thomas and Van Gool, Luc and Yao, Angela","Gyeongsik Moon, Ju Yong Chang, Kyoung Mu Lee"
