ID,Title,Author,Price,ISBN13,Publisher,Publication_Date,Pages,Dimensions
HC1810,I Am Regina,Sally M. Keehn,$8.45,9780698119208,Puffin Books,"Dec. 31st, 2001",240,5.08 x 7.76 x 0.63 inches
HC1811,The Woman Who Rides Like a Man(Song of the Lioness (Paperback)),Tamora Pierce,$10.70,9781442427655,Atheneum Books,"Apr. 19th, 2011",260,5.56 x 8.24 x 0.69 inches
HC1812,Trickster's Choice(Aliane),Tamora Pierce,$23.18,9780375814723,Laurel Leaf Library,"Oct. 14th, 2008",422,4.22 x 6.86 x 1.00 inches
HC1813,What I Saw and How I Lied,Judy Blundell,$10.43,9780439903486,Scholastic Paperbacks,"Jan. 1st, 2010",284,5.26 x 8.06 x 0.56 inches
HC1814,Castle,David Macaulay,$10.70,9780395329207,Houghton Mifflin Harcourt (HMH),"Oct. 25th, 1982",74,8.99 x 12.01 x 0.36 inches
HC1815,The Glitch in Sleep(Seems (Paperback)),John Hulme,$118.80,9781599902982,Bloomsbury Publishing PLC,"Aug. 31st, 2008",277,5.54 x 8.34 x 0.84 inches
HC1816,Gallagher Girls 3-Book Pbk Boxed Set,Ally Carter,$22.13,9781423136798,Hyperion Books,"Sep. 28th, 2010",832,5.60 x 8.40 x 1.91 inches
HC1817,Many Waters(Madeleine L'Engle's Time Quintet),Madeleine L'Engle,$8.56,9780312368579,Square Fish,"May. 1st, 2007",357,5.20 x 7.50 x 0.90 inches
HC1818,On the Wings of Heroes,Richard Peck,$8.44,9780142412046,Puffin Books,"Oct. 16th, 2008",148,5.10 x 7.76 x 0.43 inches
HC1819,Emotions!,Mary C. Lamia,$18.27,9781433811937,Magination Press,"Aug. 1st, 2012",148,
HC1820,"Define ""Normal""",Julie Anne Peters,$9.87,9780316734899,"Little, Brown Books for Young Readers","May. 7th, 2003",208,5.58 x 8.22 x 0.55 inches
HC1821,"Think Confident, Be Confident for Teens(Instant Help Solutions)",Marci G. Fox,$15.38,9781608821136,Instant Help Books,"Nov. 3rd, 2011",184,5.90 x 7.90 x 0.60 inches
HC1822,Holy Spokes!,Rob Coppolillo,$5.79,9781936976232,Zest Books,"Jan. 22nd, 2013",128,
HC1823,Shattered(Bluford (Quality)),Paul Langan,$7.95,9780545391153,Scholastic Paperbacks,"Jan. 1st, 2012",123,4.25 x 6.90 x 0.37 inches
HC1824,Castle in the Air,Diana Wynne Jones,$9.95,9780064473453,HarperTrophy,"Aug. 7th, 2001",248,4.24 x 6.74 x 0.84 inches
HC1825,Notes from a Liar and Her Dog,Gennifer Choldenko,$8.45,9780142500682,G. P. Putnam's Sons,"Jun. 23rd, 2003",216,5.09 x 7.71 x 0.62 inches
HC1826,Harry Potter y la Orden del Fenix = Harry Potter and the Order of the Phoenix(Harry Potter (Spanish)),J. K. Rowling,$153.98,9788478888849,Emece Editores,"Feb. 21st, 2004",893,5.10 x 8.04 x 1.82 inches
HC1827,The Afterlife,Gary Soto,$8.51,9780152052201,Harcourt Paperbacks,"Apr. 1st, 2005",161,5.00 x 6.90 x 0.50 inches
HC1828,Salvation,Anne Osterlund,$7.85,9780142417706,Speak,"Jan. 10th, 2013",288,
HC1829,Chambers Science Factfinder,Editors of Chambers,$6.90,9780550101488,Larousse Kingfisher Chambers,Unknown,532,5.30 x 7.78 x 1.20 inches
HC1830,Chemistry(Basher),Dan Green,$10.67,9780753464137,Kingfisher,"Jul. 6th, 2010",128,7.16 x 6.99 x 0.49 inches
HC1831,Forever . . .,Judy Blume,,9781416934004,Simon Pulse,"Apr. 24th, 2007",192,5.77 x 8.24 x 0.56 inches
HC1832,Sisters of the Sword(Sisters of the Sword (Quality)),Maya Snow,$90.60,9780061243899,HarperCollins,"Jun. 30th, 2009",277,5.28 x 7.56 x 0.69 inches
HC1833,The Rifle,Gary Paulsen,$8.50,9780152058395,Harcourt Paperbacks,"Nov. 1st, 2006",108,4.52 x 7.00 x 0.33 inches
HC1834,Twelve Impossible Things Before Breakfast,Jane Yolen,$8.44,9780152164447,Harcourt Brace and Company,"Mar. 1st, 2001",192,4.54 x 7.12 x 0.47 inches
HC1835,The Broken Ear(Adventures of Tintin (Paperback)),Herge,$11.63,9780316358507,"Little, Brown Books for Young Readers","May. 30th, 1978",62,8.50 x 11.64 x 0.16 inches
HC1836,A Teen's Game Plan for Life,Lou Holtz,$13.75,9781933495095,Sorin Books,"Sep. 1st, 2007",126,5.76 x 8.46 x 0.38 inches
HC1837,Playground,50 Cent,$6.26,9781595144782,Razorbill,"Nov. 13th, 2012",320,
HC1838,"The Twilight Saga: Breaking Dawn, Part 1",Mark Cotta Vaz,$8.54,9780316134118,Little Brown and Company,"Dec. 13th, 2011",144,8.49 x 10.76 x 0.45 inches
HC1839,The Island(Point (Scholastic Inc.)),Gary Paulsen,$129.70,9780439786621,Scholastic Paperbacks,"Jan. 1st, 2006",202,4.66 x 6.78 x 0.58 inches
HC1840,Hero,Perry Moore,$10.90,9781423101963,Hyperion Books,"May. 1st, 2009",428,5.74 x 8.14 x 0.91 inches
HC1841,The Motley Fool Investment Guide for Teens(Motley Fool),David Gardner,$14.83,9780743229968,Fireside Books,"Jul. 16th, 2002",256,5.46 x 8.39 x 0.64 inches
HC1842,Innocent Darkness(Aether Chronicles),Suzanne Lazear,$5.79,9780738732480,Flux,"Aug. 8th, 2012",391,5.10 x 7.90 x 1.00 inches
HC1843,Zora and Me,Victoria Bond,$8.45,9780763658144,Candlewick Press (MA),"Dec. 27th, 2011",170,6.83 x 7.51 x 0.53 inches
HC1844,The Blue Fairy Book(Dover Storybooks for Children),Andrew Lang,$13.24,9780486214375,Dover Publications,"Jun. 1st, 1965",390,5.30 x 8.46 x 0.77 inches
HC1845,The Lying Game #3(Lying Game),Sara Shepard,$9.05,9780061869754,Harper Teen,"Feb. 5th, 2013",352,
HC1846,Draw 3-D,Doug DuBosque,$9.55,9780939217144,Peel Productions,"Sep. 30th, 2000",64,8.45 x 10.95 x 0.25 inches
HC1847,April(Conspiracy 365),Gabrielle Lord,$118.78,9781610671064,Kane/Miller Book s,"Jan. 1st, 2012",181,5.00 x 7.80 x 0.60 inches
HC1848,Your Space(Scholastic Choices),Diane Webber,$11.18,9780531147740,Children's Press(CT),"Mar. 1st, 2008",112,6.01 x 7.89 x 0.21 inches
HC1849,Julie(Julie Series),Jean Craighead George,$8.45,9780064405737,HarperTrophy,"Jan. 18th, 1996",240,5.16 x 7.62 x 0.56 inches
HC1850,Forget You,Jennifer Echols,$11.41,9781439178232,MTV Books,"Jul. 20th, 2010",292,5.00 x 6.90 x 0.90 inches
HC1851,Harlem Stomp!,Laban Carrick Hill,$17.57,9780316034241,"Little, Brown Young Readers","Jan. 1st, 2009",151,9.40 x 10.70 x 0.50 inches
HC1852,Galloping Gold(Phantom Stallion: Wild Horse Island),Terri Farley,,9780061626456,HarperCollins,"Mar. 31st, 2009",228,5.28 x 7.56 x 0.52 inches
HC1853,On the Blue Comet,Rosemary Wells,$14.59,9780763658151,Candlewick Press (MA),"Sep. 11th, 2012",228,
HC1854,The Sweet Far Thing(Readers Circle (Delacorte)),Libba Bray,$11.23,9780440237778,Delacorte Press,"Apr. 28th, 2009",819,5.30 x 8.10 x 1.80 inches
HC1855,The Golem's Eye(Bartimaeus Trilogy (Paperback)),Jonathan Stroud,$9.13,9780786836543,Miramax Books,"Dec. 27th, 2005",562,4.89 x 7.87 x 1.40 inches
HC1856,Bridge to Terabithia,Katherine Paterson,$7.94,9780061253706,HarperEntertainment,"Dec. 26th, 2006",191,4.20 x 6.78 x 0.61 inches
HC1857,The Teen's Guide to World Domination,Josh Shipp,$14.84,9780312641542,St. Martin's Griffin,"Aug. 17th, 2010",285,6.26 x 8.22 x 0.78 inches
HC1858,Rebel Fire(Sherlock Holmes: The Legend Begins (Paperback)),Andrew Lane,$7.43,9781250010339,Square Fish,"Oct. 30th, 2012",368,
HC1859,Silver(Bandia Novel),Talia Vance,$5.79,9780738733036,Flux,"Sep. 8th, 2012",384,5.10 x 7.90 x 0.90 inches
HC1860,Down the Mysterly River,Bill Willingham,$8.81,9780765366344,Starscape Books,"Sep. 25th, 2012",336,5.19 x 7.63 x 0.84 inches
HC1861,Hatchet,Gary Paulsen,,9780689808821,Aladdin Paperbacks,Unknown,208,5.23 x 7.72 x 0.59 inches
HC1862,Messenger,Lois Lowry,$9.14,9780440239123,Laurel Leaf Library,Unknown,169,4.26 x 6.86 x 0.53 inches
HC1863,Squire(Protector of the Small (Paperback)),Tamora Pierce,$8.69,9780375829062,Random House (NY),"Oct. 25th, 2011",399,5.61 x 8.14 x 0.97 inches
HC1864,Rebel Angels,Libba Bray,$10.82,9780385733410,Delacorte Press Books for Young Readers,"Dec. 26th, 2006",548,5.22 x 8.03 x 1.25 inches
HC1865,ArchEnemy(Looking Glass Wars (Paperback)),Frank Beddor,$10.28,9780142416891,Speak,"Oct. 14th, 2010",370,5.50 x 8.06 x 1.03 inches
HC1866,Montmorency(Montmorency (Paperback)),Eleanor Updale,$116.48,9780439580366,Scholastic Paperbacks,"Apr. 30th, 2005",240,5.24 x 7.66 x 0.63 inches
HC1867,Frankenstein(Puffin Classics (Paperback)),Mary Wollstonecraft Shelley,$7.94,9780140367126,Puffin Books,"Nov. 1st, 1994",288,5.06 x 7.74 x 0.72 inches
HC1868,The Raging Fires(Merlin (Puffin)),T. A. Barron,$9.17,9780142419212,Puffin Books,"May. 12th, 2011",261,6.62 x 7.78 x 0.85 inches
HC1869,Ball Don't Lie,Matt de La Pena,$7.98,9780385734257,Delacorte Press Books for Young Readers,"Mar. 13th, 2007",280,5.16 x 8.03 x 0.65 inches
HC1870,The Hound of the Baskervilles(Puffin Classics (Paperback)),Arthur Conan Doyle,,9780140366990,Puffin Books,"Nov. 1st, 1995",243,5.09 x 7.76 x 0.62 inches
HC1871,The Sledding Hill,Chris Crutcher,$10.67,9780060502454,HarperCollins s,"Sep. 19th, 2006",230,4.90 x 7.10 x 0.70 inches
HC1872,The Fledgling Handbook 101(House of Night Novels),P. C. Cast,$13.51,9780312595128,St. Martin's Griffin,"Oct. 26th, 2010",176,5.54 x 8.20 x 0.47 inches
HC1873,Dragonsinger(Harper Hall Trilogy),Anne McCaffrey,$8.44,9780689860072,Aladdin Paperbacks,"Apr. 1st, 2003",288,5.10 x 7.63 x 0.78 inches
HC1874,The Squire's Tale(Squire's Tales (Houghton Mifflin Paperback)),Gerald Morris,$8.34,9780618737437,Houghton Mifflin Harcourt (HMH),"Apr. 28th, 2008",212,5.23 x 7.63 x 0.53 inches
HC1875,Asperger's Rules!,Blythe Grossberg,$12.05,9781433811272,Magination Press,"May. 15th, 2012",127,7.09 x 9.02 x 0.30 inches
HC1876,Perfect,Natasha Friend,$9.22,9781571316516,Milkweed Editions,"Sep. 16th, 2004",172,5.24 x 8.12 x 0.57 inches
HC1877,L.A. Candy(L. A. Candy (Quality)),Lauren Conrad,$10.60,9780061767593,HarperCollins,"Jan. 5th, 2010",325,5.58 x 8.00 x 0.84 inches
HC1878,Astronomy(Basher),Dan Green,$10.67,9780753462904,Kingfisher,"May. 12th, 2009",128,6.90 x 6.90 x 0.40 inches
HC1879,ADHD in HD,Jonathan Chesner,$29.00,9781575423869,Free Spirit Publishing,"Apr. 9th, 2012",160,5.90 x 7.40 x 0.50 inches
HC1880,Basher Science: Human Body(Basher),Simon Basher,$10.29,9780753465011,Kingfisher,"Mar. 15th, 2011",128,6.90 x 6.90 x 0.50 inches
HC1881,Storm(Elemental (Kensington)),Brigid Kemmerer,$11.25,9780758272812,Kensington Publishing Corporation,"May. 1st, 2012",407,5.40 x 8.20 x 1.20 inches
HC1882,Coraline,Neil Gaiman,$9.94,9780060575915,HarperTrophy,"May. 4th, 2004",194,4.12 x 6.74 x 0.59 inches
HC1883,No Easy Answers,Donald R. Gallo,$10.36,9780440413059,Laurel Leaf Library,"Jan. 12th, 1999",336,4.22 x 7.02 x 0.92 inches
HC1884,Border Town #4(Border Town),Malin Alegria,$10.63,9780545402439,Point,"Nov. 1st, 2012",192,
HC1885,Marathon,Boaz Yakin,$7.86,9781596436800,First Second,"Jun. 19th, 2012",192,6.70 x 9.14 x 0.70 inches
HC1886,Everwild(Skinjacker Trilogy),Neal Shusterman,$10.88,9781416958642,Simon & Schuster Children's Publishing,"Nov. 2nd, 2010",424,5.40 x 8.10 x 1.30 inches
HC1887,The Mirror of Fate(Merlin (Puffin)),T. A. Barron,$9.17,9780142419229,Puffin Books,"May. 12th, 2011",245,5.00 x 7.60 x 0.90 inches
HC1888,Lord of Misrule(Morganville Vampires (Mass Market)),Rachel Caine,$8.43,9780451225726,NAL Jam Books,"Jan. 6th, 2009",244,4.18 x 6.83 x 0.68 inches
HC1889,Crackback,John Coy,$123.94,9780439697347,Scholastic Paperbacks,"Sep. 1st, 2007",201,5.30 x 7.04 x 0.49 inches
HC1890,Into the Land of the Unicorns(Unicorn Chronicles),Bruce Coville,$8.23,9780545068246,Scholastic Paperbacks,"Aug. 1st, 2008",159,6.60 x 7.66 x 0.51 inches
HC1891,"Lucky Star, Volume 3(Lucky Star (Bandai))",Kagami Yoshimizu,$101.92,9781604961140,Bandai Entertainment,"Dec. 1st, 2009",150,6.50 x 8.41 x 0.57 inches
HC1892,Ella Enchanted,Gail Carson Levine,$8.44,9780060558864,Harper Teen,"Feb. 17th, 2004",288,4.21 x 6.81 x 0.78 inches
HC1893,Someone Named Eva,Joan M. Wolf,$8.57,9780547237664,Houghton Mifflin Harcourt (HMH),"Jun. 1st, 2009",200,5.00 x 7.50 x 0.60 inches
HC1894,Separate But Not Equal,James Haskins,,9780590459112,Scholastic Paperbacks,"Jan. 31st, 2002",192,5.34 x 7.70 x 0.44 inches
HC1895,The Black Stallion Returns(Black Stallion (Paperback)),Walter Farley,$8.45,9780679813446,Yearling Books,"Aug. 20th, 1991",240,5.30 x 7.68 x 0.60 inches
HC1896,Boy Toy,Barry Lyga,$10.61,9780547076348,Graphia Books,"Jan. 5th, 2009",410,5.48 x 8.24 x 1.01 inches
HC1897,The Dark Is Rising(Dark Is Rising Sequence (Paperback)),Susan Cooper,$16.45,9781442412538,Margaret K. McElderry Books,"Aug. 31st, 2010",1082,6.58 x 8.96 x 1.81 inches
HC1898,Mystery at Saddle Creek(Saddle Creek Book),Shelley Peterson,$11.77,9781554702688,Key Porter Books,"Mar. 31st, 2010",308,4.30 x 8.40 x 0.71 inches
HC1899,Six Million Paper Clips,Peter W. Schroeder,$9.88,9781580131766,Kar-Ben Publishing,"May. 1st, 2005",64,8.32 x 9.26 x 0.17 inches
HC1900,Rose Blanche(Creative Paperbacks),Christophe Gallaz,$11.29,9780898123852,Creative,"Feb. 2nd, 2011",32,8.00 x 10.80 x 0.10 inches
HC1901,Ghost Dog Secrets,Peg Kehret,$8.45,9780142419649,Puffin Books,"Sep. 15th, 2011",192,5.00 x 7.60 x 0.60 inches
HC1902,Spectrum Science(Spectrum Science),School Specialty Publishing,$11.27,9780769653655,School Specialty Publishing,"May. 1st, 2008",144,8.37 x 10.78 x 0.31 inches
HC1903,Tap Out,Eric Devine,$10.84,9780762445691,Running Press Kids,"Sep. 11th, 2012",320,
HC1904,"Dicey's Song(Tillerman Cycle, the Tillerman Cycle)",Cynthia Voigt,$8.66,9781442428799,Atheneum Books for Young Readers,"Mar. 6th, 2012",247,5.58 x 8.27 x 0.73 inches
HC1905,Assassin,Anna Myers,$9.87,9780802796431,Walker & Company,"Jun. 26th, 2007",212,7.18 x 8.22 x 0.95 inches
HC1906,Crazy,Han Nolan,$9.99,9780547577289,Graphia Books,"Feb. 8th, 2012",348,4.90 x 7.00 x 0.90 inches
HC1907,Secrets in the Shadows(Bluford),Anne Schraff,$7.54,9780439904858,Scholastic,"Jan. 1st, 2007",126,4.18 x 6.74 x 0.39 inches
HC1908,Beautiful Days(Bright Young Things),Anna Godbersen,$6.49,9780061962691,Harper,"Jul. 31st, 2012",358,5.30 x 7.80 x 1.00 inches
HC1909,The Artemis Fowl #2(Artemis Fowl (Graphic Novels)),Eoin Colfer,$12.74,9781423114079,Hyperion Books,"Aug. 1st, 2009",128,5.84 x 9.14 x 0.43 inches
HC1910,The Ring of Rocamadour(Red Blazer Girls),Michael D. Beil,$9.26,9780375843037,Yearling Books,"Jul. 13th, 2010",298,5.48 x 7.60 x 0.81 inches
HC1911,The Power of a Praying Teen,Stormie Omartian,$13.65,9780736901901,Harvest House s,"Jul. 1st, 2005",203,5.27 x 8.00 x 0.48 inches
HC1912,Bite Club(Morganville Vampires),Rachel Caine,$10.71,9780451234681,New American Library,"Oct. 4th, 2011",352,5.40 x 8.10 x 0.90 inches
HC1913,Dairy Queen,Catherine Gilbert Murdock,$10.01,9780618863358,Graphia Books,"Jun. 4th, 2007",274,5.55 x 8.30 x 0.73 inches
HC1914,Handbook for Boys,Walter Dean Myers,$9.94,9780064409308,Amistad Press,"Apr. 1st, 2003",224,4.38 x 6.84 x 0.61 inches
HC1915,Autobiography of My Dead Brother,Walter Dean Myers,$10.60,9780060582937,Amistad Press,"Oct. 31st, 2006",212,6.38 x 9.02 x 0.59 inches
HC1916,Big Mouth & Ugly Girl,Joyce Carol Oates,$9.97,9780064473477,HarperTempest,"Apr. 29th, 2003",288,5.04 x 7.30 x 0.69 inches
HC1917,Magic Knight Rayearth 2 Omnibus Edition(Magic Knight Rayearth Omnibus),CLAMP,$16.59,9781595826695,Dark Horse Comics,"Apr. 1st, 2012",640,5.20 x 7.20 x 2.20 inches
HC1918,Dead Is the New Black(Dead Is (Paper)),Marlene Perez,$9.29,9780152064082,Harcourt Paperbacks,"Sep. 1st, 2008",190,5.22 x 6.76 x 0.50 inches
HC1919,Sojourner Truth(Scholastic Biography),Patricia C. McKissack,$8.45,9780590446914,Scholastic,"Jan. 1st, 1994",186,5.40 x 7.64 x 0.44 inches
HC1920,"Scientists, Healers, and Inventors(Book of Black Heroes)",Wade Hudson,$119.32,9780940975972,Just Us Books,"Nov. 1st, 2002",70,8.34 x 10.16 x 0.19 inches
HC1921,Blood Is Thicker(Bluford (Quality)),Paul Langan,$7.55,9780439904896,Scholastic Paperbacks,"Sep. 1st, 2007",156,5.08 x 6.82 x 0.49 inches
HC1922,Aesop's Fables(Puffin Classics (Paperback)),S. A. Handsford,$6.08,9780140369847,Puffin Books,"Feb. 1st, 1996",224,5.28 x 7.76 x 0.55 inches
HC1923,With Their Eyes: September 11th,Annie Thoms,$10.60,9780060517182,HarperTempest,"Aug. 20th, 2002",228,5.00 x 7.10 x 0.60 inches
HC1924,Cast Two Shadows(Great Episodes (Paperback)),Ann Rinaldi,$9.52,9780152050771,Gulliver Books,"Mar. 1st, 2004",281,4.50 x 6.90 x 0.90 inches
HC1925,I Am Number Four. by Pittacus Lore,Pittacus Lore,,9780141330860,Puffin Books,Unknown,281,
HC1926,White Lilacs,Carolyn Meyer,$9.15,9780152058517,Harcourt Paperbacks,"Jan. 1st, 2007",242,4.50 x 7.00 x 0.70 inches
HC1927,A Wizard's Wings(Merlin (Puffin)),T. A. Barron,$9.20,9780142419236,Puffin Books,"May. 12th, 2011",352,5.00 x 7.60 x 1.20 inches
HC1928,The Boy Who Lost His Face,Louis Sachar,$9.15,9780679886228,Dell Yearling,"Apr. 15th, 1997",198,5.16 x 7.63 x 0.60 inches
HC1929,The Ascension(Super Human),Michael Carroll,$10.34,9780142421093,Speak,"Jul. 19th, 2012",378,5.49 x 8.26 x 0.99 inches
HC1930,Miss Spitfire,Sarah Miller,$9.25,9781442408517,Atheneum Books,"Aug. 31st, 2010",208,5.20 x 7.76 x 0.72 inches
HC1931,Spells(Aprilynne Pike (Quality)),Aprilynne Pike,$10.71,9780061668081,Harper Teen,"May. 3rd, 2011",359,5.28 x 8.09 x 0.95 inches
HC1932,Princess of the Midnight Ball,Jessica Day George,$10.71,9781599904559,Bloomsbury Publishing PLC,"Apr. 27th, 2010",280,6.32 x 8.24 x 0.84 inches
HC1933,Pyramid,David Macaulay,$10.72,9780395321218,Houghton Mifflin Harcourt (HMH),"Apr. 26th, 1982",80,8.97 x 12.10 x 0.28 inches
HC1934,Martyn Pig,Kevin Brooks,,9780439507523,Push,"Apr. 30th, 2003",240,4.96 x 7.08 x 0.54 inches
HC1935,The Drama Years,Haley Kilpatrick,$15.53,9781451627916,Free Press,"Apr. 3rd, 2012",276,5.54 x 8.44 x 0.71 inches
HC1936,The End of the World Club(Jaguar Stones),Jon Voelkel,$9.65,9781606843079,Egmontusa,"Feb. 28th, 2012",396,5.32 x 7.59 x 1.06 inches
HC1937,The Last Dragon,Silvana De Mari,$151.73,9781423104056,Miramax Books,Unknown,361,5.32 x 7.60 x 0.93 inches
HC1938,Anne Frank,Menno Metselaar,$18.30,9781596435476,Flash Point,"Sep. 1st, 2009",215,6.58 x 6.48 x 0.58 inches
HC1939,The Dead-Tossed Waves(Forest of Hands and Teeth),Carrie Ryan,$9.92,9780385736855,Delacorte Press Books for Young Readers,"Feb. 8th, 2011",407,5.50 x 8.10 x 0.90 inches
HC1940,The Final Four,Paul Volponi,$8.13,9780142423851,Speak,"Jan. 10th, 2013",272,
HC1941,What Do Fish Have to Do with Anything?,Avi,$8.47,9780763623197,Candlewick Press (MA),"Apr. 1st, 2004",196,5.22 x 7.54 x 0.43 inches
HC1942,The Trouble with Flirting,Claire LaZebnik,$5.79,9780061921278,Harper Teen,"Feb. 26th, 2013",288,
HC1943,Flip,Martyn Bedford,$10.62,9780375865527,Ember,"Apr. 10th, 2012",261,5.40 x 8.10 x 0.70 inches
HC1944,The One Year Devos for Teens(One Year Books),Susie Shellenberger,$16.60,9780842362023,Tyndale Kids,"Jan. 1st, 2003",384,5.90 x 9.00 x 1.10 inches
HC1945,Greek Gods and Heroes,Robert Graves,$7.81,9780440932215,Laurel Leaf Library,"Oct. 15th, 1965",160,4.10 x 6.70 x 0.50 inches
HC1946,City,David Macaulay,$12.01,9780395349229,Houghton Mifflin Harcourt (HMH),"Oct. 24th, 1983",112,8.90 x 12.00 x 0.40 inches
HC1947,The Secrets of the Immortal Nicholas Flamel,Michael Scott,$24.43,9780375873119,Ember,"Sep. 28th, 2010",112,5.28 x 7.98 x 3.10 inches
HC1948,The Adventures of Brer Rabbit and Friends,Karima Amin,$8.17,9780756618131,DK Publishing (Dorling Kindersley),"Apr. 1st, 2006",59,8.50 x 10.98 x 0.23 inches
HC1949,The Whimsic Alley Book of Spells,George Beahm,$21.09,9781571745354,Hampton Roads Publishing Company,Unknown,192,7.10 x 8.46 x 0.60 inches
HC1950,Breaking Dawn(Twilight Saga (Paperback)),Stephenie Meyer,$13.76,9780316226424,"Little, Brown Books for Young Readers","Sep. 25th, 2012",768,
HC1951,Rules of the Road,Joan Bauer,$8.61,9780142404256,Speak,"May. 1st, 2005",208,5.44 x 8.18 x 0.56 inches
HC1952,Biology(Basher),Dan Green,$9.78,9780753462539,Kingfisher,"Sep. 16th, 2008",128,7.10 x 7.04 x 0.36 inches
HC1953,Wicked Jealous,Robin Palmer,$9.08,9780142418949,Speak,"Jul. 19th, 2012",339,5.53 x 8.24 x 0.90 inches
HC1954,The Summer of the Swans,Betsy Cromer Byars,$7.77,9780140314205,Puffin Books,"Jul. 30th, 1981",129,5.08 x 7.78 x 0.39 inches
HC1955,The Gardener,S. A. Bodeen,$12.05,9780312659424,Square Fish,"Mar. 1st, 2011",233,5.46 x 8.20 x 0.67 inches
HC1956,A Proud Taste for Scarlet and Miniver,E. L. Konigsburg,$9.15,9780689846243,Aladdin Paperbacks,"Oct. 1st, 2001",208,5.14 x 7.68 x 0.56 inches
HC1957,"Spice and Wolf, Volume 5(Spice & Wolf (Novel))",Isuna Hasekura,$12.73,9780759531109,Yen Press,"Dec. 13th, 2011",250,5.60 x 8.40 x 0.90 inches
HC1958,Bucking the Sarge(Readers Circle (Laurel-Leaf)),Christopher Paul Curtis,$8.44,9780440413318,Laurel Leaf Library,"May. 9th, 2006",259,3.93 x 7.22 x 0.77 inches
HC1959,El Lapiz del Carpintero(Narrativa (Punto de Lectura)),Manuel Rivas,$135.03,9788466318440,Punto de Lectura,"Jun. 1st, 2000",168,4.98 x 7.58 x 0.47 inches
HC1960,The War Between the Classes(Laurel-Leaf Contemporary Fiction),Gloria D. Miklowitz,$8.45,9780440994060,Laurel Leaf Library,"Oct. 1st, 1986",176,4.22 x 6.90 x 0.47 inches
HC1961,Anne Frank Beyond the Diary,Ruud Van Der Rol,$13.03,9780140369267,Puffin Books,"May. 1st, 1995",113,7.44 x 8.95 x 0.37 inches
HC1962,Eleventh Grade Burns(Chronicles of Vladimir Tod (Quality)),Heather Brewer,$9.35,9780142416471,Speak,"Aug. 10th, 2010",313,6.12 x 8.18 x 0.85 inches
HC1963,The Secret of the Unicorn(Tintin Young Readers Editions),Herge,$9.88,9780316133869,"Little, Brown Books for Young Readers","May. 31st, 2011",96,6.10 x 8.80 x 0.30 inches
HC1964,How to Ruin Your Boyfriend's Reputation,Simone Elkeles,$10.17,9780738718798,Flux,"Nov. 8th, 2009",257,4.72 x 7.98 x 0.62 inches
HC1965,Bumped,Megan McCafferty,$7.23,9780061962752,Balzer & Bray/Harperteen,"Apr. 24th, 2012",323,5.37 x 8.21 x 0.82 inches
HC1966,We All Fall Down,Nic Sheff,$10.46,9780316080811,"Little, Brown Books for Young Readers","Apr. 10th, 2012",362,5.40 x 8.10 x 1.10 inches
HC1967,Kissed by an Angel,Elizabeth Chandler,$13.05,9781416978831,Simon Pulse,"Dec. 16th, 2008",235,5.20 x 7.60 x 1.90 inches
HC1968,A Jar of Dreams,Yoshiko Uchida,$8.68,9780689716720,Aladdin Paperbacks,"Apr. 30th, 1993",144,5.25 x 7.65 x 0.44 inches
HC1969,Jim & Me(Baseball Card Adventures (Paperback)),Dan Gutman,$7.73,9780060594961,Harper,"Feb. 23rd, 2010",195,5.22 x 7.62 x 0.51 inches
HC1970,Angry Management,Chris Crutcher,$9.97,9780060502485,Greenwillow Books,"Feb. 22nd, 2011",246,5.30 x 8.00 x 0.70 inches
